timestamp,pitch_rad,pitch_rate_rad_s,x_m,x_dot_m_s,action
1779986615.0612462,-0.03692256659269333,-0.0008096093079075217,0.0,0.0,0.7737053632736206
1779986615.075776,-0.03968195617198944,-0.0010756655829027295,0.0,0.0,0.7778343558311462
1779986615.0902724,-0.04097430408000946,-0.005199538078159094,0.0002500000118743628,0.017222238704562187,0.7553326487541199
1779986615.1048393,-0.04078974947333336,-0.004002284724265337,0.0,-0.017190897837281227,0.7710928320884705
1779986615.1194634,-0.04027387499809265,-0.01012157928198576,0.0,0.0,0.7167385220527649
1779986615.1340735,-0.0366470031440258,-0.005066509824246168,0.0,0.0,0.7490982413291931
1779986615.148618,-0.033333051949739456,-0.01810326799750328,0.0002500000118743628,0.01719117909669876,0.7790129780769348
1779986615.1633897,-0.0287834070622921,-0.024488618597388268,-0.0002500000118743628,-0.03383813053369522,0.8215293288230896
1779986615.1781547,-0.021980207413434982,-0.014910592697560787,-0.0002500000118743628,0.0,0.7837478518486023
1779986615.1928887,-0.01514481008052826,-0.030873969197273254,0.0002500000118743628,0.03400493040680885,0.8570751547813416
1779986615.2078717,-0.009429176338016987,-0.024621646851301193,0.0002500000118743628,0.0,0.8869240880012512
1779986615.2226906,-0.002710983855649829,-0.05654840171337128,-0.0002500000118743628,-0.03377165272831917,0.8778554201126099
1779986615.2374277,0.005231476854532957,-0.04457587003707886,0.0,0.01694832555949688,0.8749411106109619
1779986615.252457,0.013523105531930923,-0.035529956221580505,0.0,0.0,0.9083924293518066
1779986615.2671616,0.024637890979647636,-0.04391072690486908,-0.0002500000118743628,-0.016972191631793976,0.9122055172920227
1779986615.2846758,0.03624904900789261,-0.14660845696926117,0.0,0.014274496585130692,0.9173510670661926
1779986615.3022327,0.04303796961903572,-0.24238872528076172,-0.0002500000118743628,-0.014278578571975231,0.919374406337738
1779986615.3192654,0.04845345392823219,-0.26420533657073975,-0.0010000000474974513,-0.04394088685512543,0.931821882724762
1779986615.3365798,0.04724990203976631,-0.3045128583908081,-0.0005000000237487257,0.02882009744644165,0.9374523758888245
1779986615.353724,0.04459485411643982,-0.3787425756454468,-0.0005000000237487257,0.0,0.9304018616676331
1779986615.3712382,0.04055897518992424,-0.42383912205696106,-0.000750000006519258,-0.014287528581917286,0.9475915431976318
1779986615.3888013,0.03553686663508415,-0.3593204617500305,-0.000750000006519258,0.0,0.9503341913223267
1779986615.404231,0.03467945754528046,-0.34654974937438965,-0.0005000000237487257,0.016233082860708237,0.9440910816192627
1779986615.4191513,0.03560899943113327,-0.2914761006832123,0.001500000013038516,0.13378320634365082,0.9407511949539185
1779986615.4341242,0.04002350941300392,-0.25223278999328613,0.0024999999441206455,0.06690440326929092,0.9158563613891602
1779986615.4509015,0.044219836592674255,-0.22017301619052887,0.0024999999441206455,0.0,0.9066050052642822
1779986615.4656699,0.04879611358046532,-0.19024167954921722,0.0020000000949949026,-0.03394713252782822,0.9265708923339844
