t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139819.093812,1.258907,270,-351,-13989,-764,-8762,-115,31,39,14937,-213,-8874,69,-64,-2
1780139819.109494,1.274589,270,-351,-13770,-716,-8804,-76,114,89,14565,-314,-8879,18,-141,49
1780139819.125179,1.290274,270,-351,-13555,-732,-8726,-58,36,69,14407,-323,-8857,13,-88,58
1780139819.140792,1.305887,270,-351,-13593,-695,-8697,-19,-164,-8,14619,-316,-8794,-37,115,-7
1780139819.156562,1.321657,270,-351,-13944,-794,-8622,12,-200,-1,14857,-250,-8729,-83,135,-17
1780139819.172281,1.337376,270,-351,-14172,-1024,-8570,4,-67,51,15125,30,-8790,-67,48,13
1780139819.187897,1.352992,270,-351,-14111,-1097,-8542,-46,46,66,14866,18,-8829,33,-137,34
1780139819.203563,1.368658,270,-351,-13706,-867,-8745,-120,144,73,14675,-111,-8870,86,-172,44
1780139819.219244,1.384340,270,-351,-13561,-773,-8786,-114,104,67,14487,-355,-8920,62,-84,55
1780139819.234903,1.399998,270,-351,-13662,-663,-8890,-64,-41,58,14489,-390,-8977,29,-7,31
1780139819.250539,1.415634,270,-351,-13765,-664,-8903,-25,-72,28,14707,-254,-8993,-53,14,-21
1780139819.266207,1.431303,270,-351,-13715,-981,-8878,30,-35,-5,14698,-69,-9031,-82,-1,-28
1780139819.281947,1.447042,270,-351,-13654,-1097,-8761,26,-15,29,14603,65,-9009,-7,-19,38
1780139819.297618,1.462713,270,-351,-13786,-910,-8805,-97,-58,93,14738,-234,-8899,63,31,33
1780139819.313281,1.478376,270,-351,-13904,-741,-8838,-83,-25,21,14876,-344,-8963,41,4,3
1780139819.329002,1.494097,270,-351,-13876,-751,-8885,-36,36,29,14681,-176,-8994,-38,-115,25
1780139819.344719,1.509814,270,-351,-13689,-905,-8888,-14,90,47,14439,-34,-9076,-38,-148,24
1780139819.360351,1.525446,270,-351,-13383,-1022,-8890,-64,52,51,14358,-58,-9032,12,-13,21
1780139819.375936,1.541031,270,-351,-13663,-802,-8772,-78,-141,55,14507,-165,-8928,30,72,39
1780139819.391498,1.556593,270,-351,-13932,-755,-8740,-64,-166,46,14913,-327,-8854,-9,133,7
1780139819.407125,1.572220,270,-351,-14116,-750,-8550,-17,-77,-1,15017,-276,-8749,-29,84,-1
1780139819.422752,1.587847,270,-351,-13990,-850,-8535,-12,3,10,14856,-173,-8739,-25,-72,-6
1780139819.438400,1.603495,270,-351,-13800,-836,-8549,-62,-1,65,14771,-156,-8726,18,-6,40
1780139819.454015,1.619110,270,-351,-13881,-795,-8549,-61,-53,52,14878,-277,-8679,1,26,10
1780139819.469639,1.634734,270,-351,-14054,-861,-8634,-4,-41,44,14977,-117,-8805,-47,-36,17
1780139819.485248,1.650343,270,-351,-14030,-1015,-8726,-5,34,29,14863,39,-8969,-12,-109,19
1780139819.500863,1.665958,270,-351,-13660,-1033,-8811,-82,149,64,14469,-94,-9023,60,-188,53
1780139819.516509,1.681604,270,-351,-13487,-950,-8905,-110,59,74,14303,-151,-9059,73,-142,54
1780139819.532107,1.697202,270,-351,-13433,-737,-8878,-80,-40,72,14363,-314,-8995,10,39,31
1780139819.547701,1.712796,270,-351,-13565,-709,-8967,-9,-178,33,14515,-314,-9041,-32,124,17
1780139819.563303,1.728398,270,-351,-13965,-806,-8794,12,-168,6,14907,-182,-8939,-68,122,-17
1780139819.578872,1.743967,270,-351,-14042,-1010,-8753,-10,-22,31,15009,-57,-8976,-60,53,-12
1780139819.594485,1.759580,270,-351,-13919,-1039,-8785,-50,88,69,14766,-47,-8968,32,-150,50
1780139819.610162,1.775257,270,-351,-13519,-845,-8948,-98,161,60,14332,-172,-9053,56,-168,47
1780139819.625834,1.790929,270,-351,-13389,-816,-9028,-77,95,50,14249,-203,-9056,17,-92,36
1780139819.641468,1.806563,270,-351,-13440,-846,-8812,1,-136,26,14387,-125,-8897,-62,142,-3
1780139819.657048,1.822143,270,-351,-13661,-910,-8680,0,-239,15,14715,-89,-8788,-56,222,-17
1780139819.672654,1.837749,270,-351,-14315,-798,-8465,-69,-231,30,15379,-303,-8683,31,185,28
1780139819.688290,1.853385,270,-351,-14512,-716,-8575,-98,-85,55,15437,-368,-8681,64,6,34
1780139819.703914,1.869009,270,-351,-14017,-699,-8764,-43,244,47,14815,-286,-8863,-20,-306,31
1780139819.719525,1.884620,270,-351,-13560,-869,-8829,35,161,41,14382,-100,-8886,-60,-296,27
1780139819.735113,1.900208,270,-351,-13184,-1210,-8689,-2,5,51,14164,167,-8902,-49,26,36
1780139819.750679,1.915775,270,-351,-13481,-1146,-8660,-120,-269,46,14443,66,-8905,85,232,23
1780139819.766288,1.931383,270,-351,-14265,-711,-8786,-147,-184,47,15244,-388,-8966,104,131,13
1780139819.781917,1.947012,270,-351,-14333,-586,-8891,-71,145,57,14955,-475,-8893,27,-208,28
1780139819.797524,1.962620,270,-351,-13613,-660,-8860,-18,223,75,14497,-336,-8911,-48,-260,46
1780139819.813179,1.978275,270,-351,-13241,-906,-8728,27,1,36,14117,-97,-8844,-61,0,10
1780139819.828797,1.993892,270,-351,-13454,-968,-8768,-7,-180,2,14396,-66,-8895,-42,175,-18
1780139819.844524,2.009619,270,-351,-14193,-937,-8712,-17,-243,18,15146,-100,-8894,-18,210,-8
1780139819.860266,2.025361,270,-351,-14366,-984,-8738,-15,-112,27,15252,-36,-8863,-24,66,5
1780139819.875874,2.040969,270,-351,-13916,-1010,-8647,-60,134,61,14830,-59,-8883,23,-187,54
1780139819.891469,2.056564,270,-351,-13659,-904,-8697,-122,192,85,14561,-130,-8920,95,-184,69
1780139819.907094,2.072190,270,-351,-13478,-682,-8953,-139,78,87,14337,-361,-9035,99,-93,50
1780139819.922714,2.087809,270,-351,-13488,-608,-8926,-105,-21,63,14445,-481,-8976,-7,43,10
1780139819.938412,2.103507,270,-351,-13661,-646,-8913,19,-131,-7,14512,-390,-8911,-84,99,-38
1780139819.954081,2.119176,270,-351,-13715,-828,-8753,81,-180,-29,14848,13,-8764,-141,160,-43
1780139819.969722,2.134817,270,-351,-13962,-1190,-8549,54,-158,44,15010,164,-8838,-99,132,35
1780139819.985358,2.150453,270,-351,-14204,-1125,-8564,-132,1,68,15116,-57,-8847,77,-40,56
1780139820.000968,2.166064,270,-351,-14077,-823,-8809,-147,113,23,15011,-231,-8932,99,-137,-4
1780139820.016857,2.181952,270,-351,-13499,-773,-8954,-80,213,57,14500,-267,-8995,31,-245,41
1780139820.032699,2.197794,270,-351,-13307,-838,-8895,-53,146,81,14223,-195,-8990,-13,-39,42
1780139820.048403,2.213498,270,-351,-13404,-801,-8850,-43,-136,34,14287,-211,-8979,-7,95,5
1780139820.064030,2.229125,270,-351,-13719,-763,-8809,-30,-225,6,14917,-279,-8948,-41,189,2
1780139820.079632,2.244727,270,-351,-14208,-871,-8848,-14,-127,40,15091,-180,-9035,-51,113,4
1780139820.095229,2.260324,270,-351,-14127,-940,-8874,-10,2,21,14866,2,-9015,-22,-145,4
1780139820.110868,2.275963,270,-351,-13504,-1130,-8722,-54,150,66,14553,30,-8957,-3,-193,37
1780139820.126522,2.291617,270,-351,-13350,-1014,-8683,-98,87,94,14305,-183,-8875,79,-14,75
1780139820.142157,2.307252,270,-351,-13695,-671,-8767,-131,-129,55,14544,-387,-8809,80,83,38
1780139820.157782,2.322877,270,-351,-13948,-577,-8841,-20,-103,11,14958,-395,-8923,-36,82,-11
1780139820.173422,2.338517,270,-351,-13971,-852,-8830,71,-11,-24,14946,-265,-8937,-108,-79,-24
1780139820.189050,2.354146,270,-351,-13758,-1125,-8664,6,48,68,14608,195,-8828,-66,-78,28
1780139820.204728,2.369823,270,-351,-13617,-1077,-8500,-97,-35,113,14676,-195,-8784,112,77,64
1780139820.220414,2.385509,270,-351,-14163,-460,-8616,-183,-137,52,14940,-486,-8652,135,123,28
1780139820.236033,2.401128,270,-351,-14265,-401,-8715,-108,-85,18,15115,-564,-8700,-36,-38,10
1780139820.251631,2.416726,270,-351,-13914,-816,-8697,109,89,4,14879,-302,-8764,-139,-95,-4
1780139820.267212,2.432307,270,-351,-13610,-1181,-8599,112,77,-1,14516,336,-8806,-108,-60,3
1780139820.282808,2.447903,270,-351,-13666,-1236,-8592,-95,-60,99,14546,242,-8824,11,15,71
1780139820.298431,2.463526,270,-351,-13975,-891,-8782,-194,-84,100,14939,-371,-8963,163,29,37
1780139820.314145,2.479240,270,-351,-14000,-557,-9081,-128,83,31,14956,-503,-9009,105,-84,0
1780139820.329814,2.494909,270,-351,-13740,-627,-9079,-8,164,50,14433,-250,-9099,-52,-206,31
1780139820.345458,2.510553,270,-351,-13220,-1025,-8914,38,64,43,14145,10,-9083,-58,-16,3
1780139820.361041,2.526136,270,-351,-13318,-1036,-8858,-77,-168,38,14418,-21,-9161,14,103,7
1780139820.376669,2.541764,270,-351,-13874,-823,-9006,-78,-168,68,14825,-271,-9060,3,85,35
1780139820.392279,2.557374,270,-351,-14009,-783,-8981,18,-23,-7,14810,-180,-9023,-42,18,3
1780139820.408174,2.573269,270,-351,-13728,-1084,-8748,31,26,-2,14627,118,-8950,-53,-58,-8
1780139820.423824,2.588919,270,-351,-13677,-1024,-8580,-117,-44,97,14570,88,-8875,20,-17,59
1780139820.439401,2.604496,270,-351,-13872,-739,-8726,-169,-63,92,14827,-405,-8800,130,46,43
1780139820.454968,2.620063,270,-351,-14035,-451,-8766,-90,-31,41,14918,-552,-8743,91,11,19
1780139820.470555,2.635650,270,-351,-13916,-525,-8742,17,11,46,14716,-402,-8775,-110,-55,4
1780139820.486176,2.651271,270,-351,-13648,-1104,-8552,119,-29,-33,14641,183,-8736,-149,43,-18
1780139820.501809,2.666904,270,-351,-13658,-1323,-8397,60,-75,0,14724,273,-8738,-56,75,30
1780139820.517470,2.682565,270,-351,-14109,-942,-8571,-164,-112,113,15065,-211,-8741,143,78,53
1780139820.533147,2.698242,270,-351,-14291,-665,-8593,-187,-71,55,15150,-405,-8702,128,-6,0
1780139820.548748,2.713844,270,-351,-13994,-536,-8723,-36,122,35,14849,-397,-8789,-33,-186,35
1780139820.564396,2.729491,270,-351,-13706,-735,-8719,25,140,77,14500,-227,-8917,-76,-187,55
1780139820.579980,2.745075,270,-351,-13440,-975,-8851,-19,27,26,14355,-66,-9000,-12,-31,2
1780139820.595642,2.760737,270,-351,-13510,-954,-8924,-33,-77,24,14488,-117,-9048,1,33,-3
1780139820.611307,2.776402,270,-351,-13748,-975,-8986,4,-79,53,14657,-8,-9050,-50,50,31
1780139820.626959,2.792054,270,-351,-13799,-1119,-8913,-18,-11,30,14661,142,-9104,4,-29,19
1780139820.642570,2.807666,270,-351,-13659,-1076,-8860,-93,8,74,14633,-11,-9079,84,-46,45
1780139820.658206,2.823301,270,-351,-13737,-696,-8865,-190,21,98,14572,-425,-8958,158,-43,67
1780139820.673845,2.838940,270,-351,-13686,-517,-8923,-166,8,91,14613,-559,-8923,126,-26,68
1780139820.689475,2.854570,270,-351,-13832,-448,-8870,-13,-38,47,14579,-524,-8785,-81,10,14
1780139820.705144,2.870239,270,-351,-13720,-677,-8846,107,-28,-33,14547,-283,-8919,-172,-8,-49
1780139820.720778,2.885873,270,-351,-13577,-1484,-8663,138,-115,4,14740,509,-8978,-156,101,24
1780139820.736408,2.901504,270,-351,-13855,-1547,-8556,2,-136,159,14821,437,-8931,-18,104,155
1780139820.751989,2.917084,270,-351,-14224,-932,-8767,-234,-14,47,15047,-209,-8899,195,-49,-18
1780139820.767559,2.932654,270,-351,-14021,-597,-8792,-246,91,-5,14972,-447,-8787,95,-219,39
1780139820.783140,2.948235,270,-351,-13479,-497,-8819,-69,173,123,14388,-469,-8824,3,-192,111
1780139820.798703,2.963798,270,-351,-13374,-691,-8827,27,-123,60,14279,-233,-8737,-82,119,22
1780139820.814410,2.979505,270,-351,-13782,-796,-8565,11,-255,-42,14685,-204,-8691,-70,254,-80
1780139820.830094,2.995189,270,-351,-14045,-873,-8492,-3,-229,31,15402,-28,-8601,-37,179,29
1780139820.845812,3.010907,270,-351,-14481,-988,-8434,-49,-73,125,15369,-31,-8683,2,20,104
1780139820.861509,3.026604,270,-351,-14076,-752,-8624,-154,205,53,14982,-276,-8770,110,-250,15
1780139820.877154,3.042249,270,-351,-13700,-675,-8686,-131,260,56,14617,-392,-8650,85,-285,38
1780139820.892753,3.057848,270,-351,-13299,-787,-8924,-32,96,120,14166,-252,-9039,-1,-119,100
1780139820.908446,3.073541,270,-351,-13477,-834,-8981,-21,-50,67,14262,-188,-9037,-52,120,-27
1780139820.924103,3.089199,270,-351,-13751,-995,-8980,6,-155,-10,14783,-33,-9121,-54,129,-41
1780139820.939708,3.104803,270,-351,-13868,-1070,-8931,-27,-123,70,14851,-49,-9052,19,11,86
1780139820.955312,3.120408,270,-351,-13961,-919,-8915,-122,39,81,14825,-153,-9081,72,-84,57
1780139820.970911,3.136006,270,-351,-13797,-779,-9016,-124,117,52,14548,-290,-9135,58,-174,39
1780139820.986492,3.151587,270,-351,-13385,-807,-9123,-43,127,65,14299,-255,-9169,5,-156,64
1780139821.002171,3.167266,270,-351,-13328,-939,-9063,28,-52,53,14177,47,-9199,-76,19,23
1780139821.018054,3.183149,270,-351,-13465,-1090,-8907,0,-172,19,14357,50,-9061,-59,135,-2
1780139821.033874,3.198969,270,-351,-13683,-1097,-8789,-84,-181,89,14881,-34,-9006,27,154,49
1780139821.049573,3.214668,270,-351,-14152,-792,-8674,-151,-108,114,15045,-229,-8857,94,-22,44
1780139821.065280,3.230375,270,-351,-13993,-534,-8719,-115,37,46,14906,-488,-8769,77,-74,32
1780139821.080965,3.246060,270,-351,-13860,-567,-8657,-34,44,27,14666,-388,-8577,-57,-60,2
1780139821.096679,3.261774,270,-351,-13619,-952,-8527,53,-38,13,14630,-143,-8630,-118,0,-19
1780139821.112384,3.277479,270,-351,-13728,-1129,-8414,23,-114,58,14880,26,-8566,-11,138,89
1780139821.128059,3.293154,270,-351,-14325,-846,-8422,-130,-164,93,15101,-158,-8636,73,139,68
1780139821.143682,3.308777,270,-351,-14411,-648,-8471,-156,-76,35,15320,-444,-8666,77,-62,-8
1780139821.159282,3.324377,270,-351,-14059,-642,-8642,-47,180,68,15076,-421,-8703,26,-188,37
1780139821.174888,3.339983,270,-351,-13724,-796,-8696,-38,209,76,14353,-132,-9036,-10,-256,68
1780139821.190506,3.355602,270,-351,-13311,-873,-8899,-63,63,47,14204,-122,-9013,4,-19,6
1780139821.206186,3.371281,270,-351,-13419,-849,-8998,4,-144,11,14413,-148,-9068,-24,81,-6
1780139821.222153,3.387248,270,-351,-13760,-1077,-9024,15,-154,10,14805,148,-9129,-51,83,8
1780139821.238613,3.403708,270,-351,-13887,-1143,-8931,-60,-7,64,14870,116,-9131,14,16,49
1780139821.254761,3.419856,270,-351,-13796,-921,-9016,-149,78,95,14629,-300,-9169,152,-158,67
1780139821.270732,3.435827,270,-351,-13456,-557,-9097,-189,141,94,14406,-474,-9089,164,-177,62
1780139821.286576,3.451671,270,-351,-13364,-459,-9124,-116,77,96,14208,-550,-8971,30,-64,85
1780139821.302333,3.467428,270,-351,-13507,-672,-9043,66,-103,-4,14379,-260,-9015,-157,158,-83
1780139821.318222,3.483317,270,-351,-13577,-882,-8892,128,-249,-87,14678,45,-8932,-192,218,-122
1780139821.334164,3.499259,270,-351,-13875,-1415,-8476,53,-240,64,15066,312,-8744,-32,177,139
1780139821.349969,3.515064,270,-351,-14508,-872,-8450,-202,-85,105,15133,15,-8750,108,83,125
1780139821.365765,3.530860,270,-351,-14364,-558,-8470,-222,43,-13,15179,-510,-8624,144,-156,-55
1780139821.381598,3.546693,270,-351,-13752,-520,-8668,-63,199,80,14962,-567,-8696,58,-220,23
1780139821.397485,3.562581,270,-351,-13585,-711,-8749,8,183,120,14310,-258,-8852,-56,-159,84
1780139821.413301,3.578396,270,-351,-13477,-886,-8673,5,-48,-21,14493,-144,-8833,-31,73,-61
1780139821.429206,3.594301,270,-351,-13522,-896,-8751,-13,-154,-27,14784,-151,-8764,-18,167,-8
1780139821.444969,3.610064,270,-351,-14196,-889,-8604,-42,-174,101,15077,-216,-8858,-3,98,61
1780139821.460783,3.625878,270,-351,-14316,-837,-8652,-59,29,-3,15143,-322,-8809,9,1,-10
1780139821.476481,3.641576,270,-351,-13916,-858,-8825,-35,157,32,14821,-116,-9025,5,-218,43
1780139821.492271,3.657366,270,-351,-13487,-932,-8920,-85,190,71,14455,-104,-9039,37,-242,96
1780139821.508040,3.673135,270,-351,-13361,-816,-9058,-107,128,56,14203,-241,-9154,66,-114,16
1780139821.523819,3.688914,270,-351,-13409,-691,-9089,-45,-84,58,14359,-364,-9102,-35,86,32
1780139821.539503,3.704598,270,-351,-13609,-768,-9017,23,-153,44,14501,-251,-9049,-90,151,2
1780139821.555250,3.720345,270,-351,-13943,-1082,-8749,43,-177,-20,14943,56,-8969,-62,127,-17
1780139821.570980,3.736075,270,-351,-14002,-1147,-8690,-41,-107,30,14963,19,-9001,31,31,24
1780139821.586640,3.751735,270,-351,-14015,-708,-8790,-173,72,89,14779,-417,-8839,125,-125,61
1780139821.602407,3.767502,270,-351,-13772,-585,-8834,-47,68,27,14606,-503,-8816,59,-137,31
1780139821.618228,3.783324,270,-351,-13503,-709,-8729,39,-2,29,14419,-261,-8768,-112,-11,11
1780139821.634029,3.799124,270,-351,-13530,-935,-8661,34,-189,38,14525,-49,-8819,-32,174,17
1780139821.649860,3.814955,270,-351,-14087,-982,-8519,-77,-217,31,15092,-151,-8811,44,172,6
1780139821.665663,3.830758,270,-351,-14326,-642,-8709,-127,4,24,15262,-430,-8717,64,-67,9
1780139821.681461,3.846556,270,-351,-14143,-668,-8754,-31,135,41,14975,-358,-8802,-23,-196,33
1780139821.697216,3.862311,270,-351,-13387,-1042,-8761,44,173,62,14331,35,-8936,-81,-201,48
1780139821.712976,3.878072,270,-351,-13281,-1106,-8699,-1,63,66,14233,76,-8960,-10,-71,44
1780139821.728798,3.893893,270,-351,-13748,-778,-8809,-175,-165,39,14670,-333,-8893,130,145,12
1780139821.744460,3.909555,270,-351,-14004,-569,-8890,-156,-163,42,14937,-516,-8914,19,13,7
1780139821.760089,3.925184,270,-351,-14035,-575,-8958,9,48,26,14888,-423,-8968,-68,-114,7
1780139821.775718,3.940813,270,-351,-13729,-837,-8976,92,123,38,14363,157,-9064,-149,-151,36
1780139821.791332,3.956427,270,-351,-13307,-1363,-8769,32,43,63,14207,281,-9111,-73,-69,67
1780139821.806963,3.972059,270,-351,-13438,-1276,-8776,-175,-147,48,14599,-174,-8967,151,124,6
1780139821.822621,3.987716,270,-351,-13928,-616,-8891,-207,-148,20,14860,-464,-8952,150,119,-10
1780139821.838691,4.003787,270,-351,-13992,-493,-8852,-45,-13,38,14946,-552,-8835,-16,-27,26
