t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780138667.125940,0.797463,80,0,-13626,71,-9073,-65,0,47,14492,-1118,-9233,19,-40,24
1780138667.146319,0.817841,80,0,-13552,153,-9079,-58,0,62,14441,-1181,-9241,11,-34,29
1780138667.166695,0.838217,80,0,-13560,173,-9116,-45,-27,43,14452,-1160,-9242,-2,-10,22
1780138667.186941,0.858463,80,0,-13622,162,-9092,-39,-32,50,14502,-1209,-9229,-15,1,33
1780138667.207247,0.878769,80,0,-13640,122,-9070,-42,-24,38,14502,-1223,-9249,8,-16,16
1780138667.227617,0.899139,80,0,-13595,156,-9082,-64,-3,41,14486,-1213,-9187,11,-22,34
1780138667.247922,0.919445,80,0,-13588,129,-9082,-41,-18,41,14445,-1181,-9238,-3,-19,23
1780138667.268273,0.939796,80,0,-13570,92,-9091,-35,-37,37,14465,-1113,-9234,-8,-21,19
1780138667.288476,0.959999,80,0,-13592,40,-9093,-40,-24,26,14503,-1088,-9233,-3,-16,22
1780138667.308782,0.980305,80,0,-13681,13,-9081,-52,-24,47,14503,-1089,-9209,11,-26,26
1780138667.329145,1.000668,80,0,-13594,75,-9097,-42,-18,49,14466,-1104,-9197,8,-29,13
1780138667.350582,1.022104,80,0,-13599,81,-9066,-43,-18,41,14459,-1082,-9224,-2,-24,30
1780138667.371007,1.042530,80,0,-13600,86,-9106,-62,-28,42,14520,-1104,-9254,9,-17,38
1780138667.391189,1.062711,80,0,-13593,118,-9082,-51,-21,50,14501,-1170,-9254,6,-32,23
1780138667.412329,1.083851,80,0,-13605,146,-9104,-55,-1,51,14466,-1210,-9238,9,-37,25
1780138667.432638,1.104160,80,0,-13566,153,-9134,-46,-11,46,14461,-1180,-9217,-9,-15,31
1780138667.454225,1.125747,80,0,-13577,147,-9094,-38,-28,37,14498,-1187,-9239,-11,-9,29
1780138667.474723,1.146245,80,0,-13636,106,-9111,-36,-37,41,14510,-1178,-9214,1,-8,19
1780138667.495002,1.166525,80,0,-13601,105,-9101,-39,-25,35,14488,-1153,-9230,3,-26,24
1780138667.516695,1.188217,80,0,-13559,61,-9088,-40,-6,43,14476,-1107,-9212,-8,-14,36
1780138667.537033,1.208556,80,0,-13557,44,-9066,-48,-21,53,14425,-1108,-9259,-2,-17,8
1780138667.557295,1.228818,80,0,-13599,52,-9068,-48,-36,41,14519,-1117,-9230,-2,-4,27
1780138667.577638,1.249160,80,0,-13640,62,-9059,-48,-20,49,14489,-1128,-9222,13,-21,25
1780138667.597963,1.269486,80,0,-13620,45,-9082,-46,-3,47,14500,-1125,-9245,-5,-31,32
1780138667.618897,1.290420,80,0,-13565,97,-9075,-48,-14,49,14461,-1170,-9274,10,-19,25
1780138667.639217,1.310740,80,0,-13540,133,-9074,-55,-23,50,14430,-1187,-9219,16,-2,19
1780138667.659407,1.330929,80,0,-13592,93,-9071,-16,-48,24,14509,-1115,-9218,-30,27,13
1780138667.679733,1.351255,80,0,-13682,-63,-9041,-28,-42,37,14635,-1037,-9315,-5,-27,23
1780138667.700042,1.371565,80,0,-13629,83,-9094,-98,42,71,14471,-1255,-9287,50,-102,64
1780138667.721276,1.392798,80,0,-13468,324,-9110,-74,56,63,14295,-1340,-9193,29,-58,30
1780138667.741635,1.413157,80,0,-13412,326,-9156,-62,-48,47,14332,-1362,-9100,-4,49,11
1780138667.761929,1.433451,80,0,-13672,176,-9027,2,-138,0,14644,-1208,-9204,-65,99,-3
1780138667.782291,1.453814,80,0,-13860,4,-9023,2,-84,39,14787,-1018,-9183,-21,0,35
1780138667.802605,1.474128,80,0,-13765,-52,-9151,-61,83,62,14486,-1007,-9278,19,-151,40
