t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139290.504596,0.000000,349,-303,-508,-879,-16596,-63,-1871,10,1198,-386,-16268,-2,1889,-48
1780139290.520484,0.015888,349,-303,-841,-797,-16657,-64,-1726,34,1379,-391,-16262,-7,1591,-27
1780139290.536154,0.031558,349,-303,-962,-855,-16555,-37,-1399,39,1450,-375,-16249,-8,1420,-17
1780139290.551782,0.047186,349,-303,-881,-876,-16630,-38,-1230,41,1328,-329,-16301,-22,1100,9
1780139290.567623,0.063027,349,-303,-825,-916,-16633,-49,-959,39,1265,-283,-16276,-11,966,-5
1780139290.583275,0.078679,349,-303,-829,-932,-16627,-45,-845,39,1379,-268,-16308,-11,746,5
1780139290.598905,0.094309,349,-303,-959,-949,-16576,-57,-597,41,1455,-296,-16311,-1,606,14
1780139290.614503,0.109907,349,-303,-985,-952,-16635,-44,-446,35,1480,-284,-16309,-16,316,16
1780139290.630158,0.125562,349,-303,-1016,-978,-16625,-54,-126,47,1471,-212,-16257,-9,-22,26
1780139290.645793,0.141197,349,-303,-953,-1016,-16568,-43,199,42,1403,-211,-16317,-8,-174,27
1780139290.661477,0.156881,349,-303,-817,-947,-16619,-54,341,47,1257,-299,-16320,2,-449,39
1780139290.677182,0.172586,349,-303,-768,-935,-16587,-45,591,61,1218,-323,-16275,-1,-571,42
1780139290.692811,0.188215,349,-303,-674,-909,-16640,-37,695,48,1133,-314,-16320,-14,-774,49
1780139290.708450,0.203854,349,-303,-644,-891,-16613,-47,854,55,1029,-330,-16272,-5,-857,46
1780139290.724704,0.220108,349,-303,-432,-905,-16608,-32,898,61,848,-353,-16271,-6,-934,49
1780139290.740508,0.235912,349,-303,-236,-853,-16641,-52,880,50,724,-348,-16262,-1,-887,50
1780139290.756230,0.251634,349,-303,-130,-844,-16653,-37,839,70,583,-360,-16266,-4,-835,42
1780139290.771906,0.267310,349,-303,42,-855,-16599,-53,697,50,377,-430,-16285,3,-690,40
1780139290.787524,0.282928,349,-303,133,-770,-16634,-41,592,53,375,-491,-16294,-11,-586,33
1780139290.803161,0.298565,349,-303,88,-795,-16623,-29,415,58,413,-419,-16242,-6,-417,27
1780139290.818841,0.314245,349,-303,76,-874,-16575,-34,235,43,383,-361,-16307,-22,-326,39
1780139290.834556,0.329960,349,-303,102,-912,-16625,-30,158,48,369,-303,-16291,-13,-160,19
1780139290.850328,0.345732,349,-303,56,-916,-16629,-38,-1,52,391,-290,-16310,-15,-78,25
1780139290.866015,0.361419,349,-303,88,-977,-16617,-38,-73,49,403,-278,-16278,5,76,9
1780139290.881723,0.377127,349,-303,84,-923,-16591,-60,-238,42,407,-273,-16286,10,221,25
1780139290.897351,0.392755,349,-303,48,-893,-16608,-67,-300,48,448,-273,-16283,17,284,10
1780139290.912948,0.408352,349,-303,-226,-940,-16640,-71,-398,38,781,-316,-16247,21,358,1
1780139290.929467,0.424871,349,-303,-341,-907,-16592,-68,-392,35,825,-295,-16313,-1,339,-3
1780139290.945277,0.440681,349,-303,-348,-948,-16650,-56,-288,45,838,-259,-16339,4,245,13
1780139290.960955,0.456359,349,-303,-300,-929,-16619,-55,-247,54,755,-246,-16249,8,202,20
1780139290.976669,0.472073,349,-303,-276,-968,-16680,-58,-185,50,728,-258,-16328,14,155,10
1780139290.992281,0.487685,349,-303,-227,-959,-16617,-54,-173,37,681,-264,-16182,10,132,22
1780139291.007921,0.503325,349,-303,-10,-1024,-16830,-66,-199,34,473,-209,-16520,14,178,22
1780139291.023700,0.519104,349,-303,-43,-1003,-16749,-49,-302,14,683,-317,-16039,1,259,3
1780139291.039521,0.534925,349,-303,-75,-899,-16728,-59,-275,34,597,-279,-16465,-5,234,3
1780139291.055279,0.550683,349,-303,51,-1080,-16457,-46,-270,26,482,-148,-16102,-23,253,21
1780139291.070965,0.566369,349,-303,-47,-1168,-16548,-31,-364,53,594,-21,-16310,-17,344,33
1780139291.086563,0.581967,349,-303,-145,-1133,-16583,-25,-505,50,682,-109,-16209,-20,478,12
1780139291.102249,0.597653,349,-303,-231,-1047,-16584,-45,-523,52,741,-190,-16287,-12,478,15
1780139291.117868,0.613272,349,-303,-309,-1016,-16585,-58,-455,20,778,-218,-16254,11,407,-6
1780139291.134216,0.629620,349,-303,-236,-1041,-16556,-72,-400,44,691,-268,-16323,15,354,22
1780139291.149993,0.645397,349,-303,-287,-989,-16642,-62,-398,46,761,-261,-16259,15,357,20
1780139291.165676,0.661080,349,-303,-264,-1013,-16626,-64,-450,40,799,-237,-16342,-3,403,6
1780139291.181357,0.676761,349,-303,-291,-934,-16635,-69,-476,29,796,-291,-16250,3,442,-2
1780139291.196975,0.692379,349,-303,-346,-877,-16534,-54,-536,27,851,-352,-16355,1,492,-8
1780139291.212650,0.708054,349,-303,-444,-829,-16655,-55,-545,17,917,-359,-16346,2,517,-1
1780139291.228336,0.723740,349,-303,-565,-848,-16613,-60,-545,46,1005,-421,-16322,-2,512,16
1780139291.243906,0.739310,349,-303,-549,-838,-16662,-54,-532,50,997,-422,-16324,-5,489,6
1780139291.259692,0.755096,349,-303,-630,-808,-16636,-65,-501,21,1116,-400,-16330,6,474,-2
1780139291.275399,0.770803,349,-303,-640,-885,-16607,-55,-483,11,1141,-241,-16272,-8,412,-8
1780139291.291080,0.786484,349,-303,-724,-961,-16662,-44,-379,25,1223,-282,-16294,-16,363,4
1780139291.306728,0.802132,349,-303,-779,-962,-16621,-43,-304,38,1315,-238,-16264,-20,210,20
1780139291.322417,0.817822,349,-303,-774,-973,-16639,-43,-147,49,1311,-251,-16298,-9,116,7
1780139291.339029,0.834433,349,-303,-817,-1002,-16587,-44,33,42,1276,-248,-16322,-6,-63,40
1780139291.354806,0.850210,349,-303,-879,-961,-16606,-46,128,50,1289,-218,-16316,2,-256,20
1780139291.370515,0.865919,349,-303,-876,-944,-16559,-58,349,43,1356,-284,-16303,5,-356,30
1780139291.386198,0.881602,349,-303,-940,-929,-16620,-49,474,53,1409,-311,-16311,-7,-630,34
1780139291.401879,0.897283,349,-303,-941,-944,-16600,-27,756,39,1396,-254,-16310,1,-765,57
1780139291.417542,0.912946,349,-303,-1006,-944,-16637,-41,892,50,1435,-270,-16272,-10,-1059,53
1780139291.433236,0.928640,349,-303,-1013,-931,-16603,-37,1209,54,1435,-309,-16268,-19,-1217,56
1780139291.448980,0.944384,349,-303,-993,-940,-16597,-45,1364,47,1471,-276,-16310,-8,-1529,52
1780139291.464821,0.960225,349,-303,-975,-907,-16621,-41,1703,55,1469,-315,-16288,-7,-1709,56
1780139291.480523,0.975927,349,-303,-977,-929,-16608,-44,2079,45,1423,-304,-16275,-1,-2068,84
1780139291.496174,0.991578,349,-303,-858,-907,-16620,-54,2257,60,1320,-351,-16280,8,-2459,73
1780139291.511851,1.007255,349,-303,-811,-865,-16592,-51,2628,63,1220,-358,-16266,35,-2628,85
1780139291.527509,1.022913,349,-303,-610,-909,-16564,-53,2794,80,993,-376,-16261,26,-2955,111
1780139291.544596,1.040000,349,-303,-434,-866,-16586,-67,3152,71,929,-383,-16226,10,-3119,117
1780139291.560470,1.055874,349,-303,-295,-882,-16597,-60,3321,76,650,-365,-16212,13,-3465,127
1780139291.576140,1.071544,349,-303,327,-885,-16560,-36,3570,88,346,-404,-16156,0,-3658,148
1780139291.591754,1.087158,349,-303,664,-896,-16626,-34,3609,85,-305,-338,-16207,-11,-3631,138
1780139291.607389,1.102793,349,-303,981,-939,-16569,-20,3479,77,-510,-318,-16194,-29,-3466,132
1780139291.623019,1.118423,349,-303,1013,-921,-16614,-6,3307,68,-526,-308,-16189,-23,-3396,110
1780139291.638635,1.134039,349,-303,979,-1073,-16533,-19,3262,63,-502,-164,-16153,-22,-3285,134
1780139291.654399,1.149803,349,-303,999,-1073,-16525,-50,3227,82,-495,-155,-16203,-5,-3281,131
1780139291.670247,1.165651,349,-303,982,-978,-16593,-51,3243,73,-515,-284,-16201,2,-3306,118
1780139291.686000,1.181404,349,-303,1096,-936,-16521,-57,3334,69,-558,-290,-16194,13,-3365,130
1780139291.701697,1.197101,349,-303,1271,-909,-16520,-44,3357,76,-956,-277,-16117,12,-3414,120
1780139291.717360,1.212764,349,-303,1923,-864,-16539,-44,3281,77,-1278,-359,-16135,-4,-3281,131
1780139291.732998,1.228402,349,-303,2112,-841,-16545,-28,3157,84,-1664,-351,-16152,-11,-3134,121
1780139291.749796,1.245200,349,-303,2181,-973,-16505,-25,2843,57,-1742,-278,-16054,-18,-2825,100
1780139291.765934,1.261338,349,-303,2204,-972,-16451,-37,2574,46,-1695,-246,-16037,-7,-2684,88
1780139291.781679,1.277083,349,-303,2229,-931,-16494,-43,2451,47,-1748,-341,-16096,-14,-2460,79
1780139291.797367,1.292771,349,-303,2228,-921,-16471,-33,2257,46,-1748,-353,-16100,-15,-2352,71
1780139291.813010,1.308414,349,-303,2189,-834,-16544,-27,2188,48,-1709,-390,-16071,3,-2202,73
1780139291.828670,1.324074,349,-303,2367,-864,-16495,-17,2048,48,-1981,-269,-16043,-19,-2071,78
1780139291.844283,1.339687,349,-303,2535,-1013,-16472,-17,1972,51,-2055,-224,-15988,-23,-1968,68
1780139291.860030,1.355434,349,-303,2388,-962,-16523,-12,1820,41,-1896,-242,-16055,-32,-1837,27
1780139291.875843,1.371247,349,-303,2275,-963,-16449,5,1787,-8,-1864,-324,-16024,-52,-1833,-3
1780139291.891523,1.386927,349,-303,1840,-824,-16447,41,1999,-261,-1714,-431,-15873,-118,-2121,-297
1780139291.907166,1.402570,349,-303,1807,-841,-16364,83,2257,-507,-1738,-377,-15889,-170,-2409,-538
1780139291.922898,1.418302,349,-303,1817,-1153,-16535,71,2356,-376,-874,-128,-16165,-121,-2422,-244
1780139291.938644,1.434048,349,-303,1372,-1061,-16339,46,3077,-267,-1149,-126,-15909,-106,-3202,-173
1780139291.954391,1.449795,349,-303,2252,-1044,-16313,25,3399,-132,-1658,-131,-15957,-79,-3542,-41
1780139291.970325,1.465729,349,-303,2875,-1050,-16367,-25,3536,30,-3002,-233,-15976,-20,-3531,37
1780139291.986249,1.481653,349,-303,3148,-850,-16583,5,3212,-187,-2650,-329,-16120,-68,-3201,-187
1780139292.001978,1.497382,349,-303,2743,-825,-16338,19,3075,-169,-2444,-390,-15809,-73,-3132,-149
1780139292.017898,1.513302,349,-303,2516,-1043,-16357,57,3145,-349,-2037,-140,-15941,-122,-3255,-297
1780139292.033852,1.529256,349,-303,2963,-796,-16262,110,3543,-578,-2655,-395,-15754,-174,-3633,-533
1780139292.049622,1.545026,349,-303,3780,-775,-16305,116,3618,-640,-3381,-461,-15808,-193,-3567,-622
1780139292.066587,1.561991,349,-303,4833,-1202,-16133,139,3314,-768,-4336,14,-15749,-206,-3346,-717
1780139292.082410,1.577814,349,-303,5220,-726,-16214,116,2419,-657,-4617,-508,-15672,-186,-2425,-601
1780139292.098188,1.593592,349,-303,5142,-946,-16284,112,1922,-554,-4301,-168,-15938,-171,-1906,-517
1780139292.113982,1.609386,349,-303,3525,-1213,-16050,98,1493,-488,-3043,-56,-15680,-158,-1537,-471
1780139292.129728,1.625132,349,-303,3645,-612,-16210,90,1555,-540,-3548,-569,-15600,-167,-1625,-503
1780139292.145432,1.640836,349,-303,4580,-677,-16105,225,1499,-879,-4562,-520,-15512,-338,-1552,-860
1780139292.161403,1.656807,349,-303,4791,-872,-16126,283,1336,-1106,-4270,-134,-15665,-428,-1229,-1262
1780139292.177283,1.672687,349,-303,4841,-1058,-16149,338,1031,-1409,-4419,-145,-15649,-468,-1104,-1399
1780139292.193118,1.688522,349,-303,4967,-877,-16038,355,525,-1530,-4492,-391,-15639,-483,-613,-1510
1780139292.208840,1.704244,349,-303,5000,-868,-16141,392,408,-1726,-4768,-331,-15522,-518,-499,-1720
1780139292.224621,1.720025,349,-303,5264,-947,-16108,400,-217,-1846,-4971,-195,-15624,-554,120,-1836
1780139292.240388,1.735792,349,-303,5403,-848,-16131,410,-579,-1969,-5367,-312,-15470,-580,473,-1957
1780139292.256091,1.751495,349,-303,5565,-935,-16303,489,-1603,-2309,-5227,-218,-15760,-660,1474,-2309
1780139292.273653,1.769057,349,-303,4899,-1052,-16068,497,-2007,-2496,-4804,-437,-15243,-790,2121,-3055
1780139292.289567,1.784971,349,-303,4262,-798,-16172,739,-2360,-3596,-4085,-372,-15634,-978,2213,-3572
1780139292.305343,1.800747,349,-303,3212,-761,-16124,800,-2052,-4121,-3840,-1,-15358,-1058,1922,-4067
1780139292.321123,1.816527,349,-302,3691,-1175,-16238,816,-2002,-4331,-3705,57,-15622,-1094,1829,-4310
1780139292.336888,1.832292,349,-302,4193,-520,-16105,946,-1818,-5067,-4140,-539,-15395,-1239,1637,-5006
1780139292.352780,1.848184,349,-302,4745,-553,-16110,1085,-1815,-5448,-4216,-409,-15528,-1489,1808,-5710
1780139292.368572,1.863976,349,-302,4592,-893,-16097,1235,-2067,-6140,-4133,-277,-15482,-1589,1840,-6064
1780139292.384451,1.879855,349,-302,4184,-941,-16266,1228,-2245,-6213,-4415,-191,-15705,-1604,2073,-6336
1780139292.400347,1.895751,349,-302,4320,-1111,-16151,1234,-2589,-6654,-4115,4,-15703,-1630,2305,-6583
1780139292.416266,1.911670,349,-302,4183,-1451,-16084,1195,-2760,-6775,-3506,535,-15968,-1546,2664,-6742
1780139292.432024,1.927428,349,-302,2972,-1302,-16437,1046,-3013,-6650,-2672,204,-16018,-1439,2662,-6688
1780139292.447848,1.943252,349,-302,3115,-1261,-16136,1065,-2825,-6775,-2917,38,-15541,-1450,2593,-6731
1780139292.463575,1.958979,349,-302,3468,-1102,-16451,1068,-2848,-6856,-2407,-23,-15866,-1469,2661,-6846
1780139292.481971,1.977375,349,-302,2853,-983,-16249,1038,-2734,-6990,-2314,-98,-15718,-1445,2528,-6942
1780139292.497857,1.993261,349,-302,3489,-1252,-16371,963,-2886,-6880,-2715,228,-16099,-1397,2588,-6907
1780139292.513823,2.009227,349,-302,3357,-1380,-16412,922,-2997,-6821,-2681,352,-15972,-1296,2876,-6802
1780139292.529411,2.024815,349,-302,3371,-1413,-16371,817,-3400,-6574,-2306,303,-16017,-1229,3122,-6642
1780139292.545213,2.040617,349,-302,2283,-1132,-16458,760,-3494,-6422,-2090,1,-15773,-1170,3226,-6463
1780139292.560939,2.056343,349,-302,2956,-1399,-16264,774,-3524,-6484,-2131,192,-15788,-1179,3243,-6545
1780139292.576738,2.072142,349,-302,2150,-1423,-16531,697,-3668,-6183,-1126,147,-16131,-1030,3439,-5999
1780139292.592906,2.088310,349,-302,1891,-1054,-16537,571,-3487,-5987,-1447,54,-16120,-952,3328,-5973
1780139292.608817,2.104221,349,-302,2247,-1414,-16508,577,-3488,-5928,-947,254,-16132,-897,3321,-5781
1780139292.624773,2.120177,349,-302,2059,-1453,-16459,461,-3396,-5569,-281,288,-16336,-741,3259,-5364
1780139292.640764,2.136168,349,-302,1051,-1326,-16611,329,-3058,-4981,-637,116,-16099,-658,2992,-5100
1780139292.656515,2.151919,349,-302,2309,-1330,-16469,313,-2853,-4829,-1290,69,-16079,-602,2771,-4760
1780139292.672348,2.167752,349,-302,1818,-1103,-16518,274,-3115,-4452,-1019,-212,-16107,-574,2942,-4538
1780139292.688210,2.183614,349,-302,1321,-779,-16598,254,-3176,-4459,-541,-296,-16218,-549,2956,-4437
1780139292.704428,2.199832,350,-302,1319,-1103,-16386,207,-2976,-4029,-779,-250,-16010,-479,2765,-4069
1780139292.720414,2.215818,350,-302,1669,-1627,-16543,173,-2891,-3987,-478,346,-16329,-381,2753,-3895
1780139292.736199,2.231603,350,-303,762,-1071,-16581,80,-2697,-3667,-23,17,-16255,-357,2440,-3756
1780139292.752050,2.247454,351,-303,389,-1269,-16578,38,-2176,-3391,679,99,-16300,-307,2275,-3488
1780139292.767815,2.263219,351,-303,945,-1307,-16572,47,-1863,-3397,69,90,-16208,-272,1688,-3341
1780139292.783629,2.279033,350,-303,603,-1107,-16632,39,-1508,-3126,-431,-376,-16113,-241,1485,-3205
1780139292.801330,2.296734,349,-304,1057,-482,-16528,81,-1556,-2913,-526,-779,-16101,-290,1448,-2906
1780139292.817592,2.312996,349,-305,640,-948,-16550,111,-1766,-2700,108,-197,-16185,-316,1641,-2698
1780139292.833130,2.328534,349,-305,860,-1054,-16550,96,-1550,-2696,-477,-203,-16236,-310,1333,-2755
1780139292.848395,2.343799,349,-304,297,-1141,-16555,73,-1416,-2430,-63,-89,-16211,-249,1205,-2469
1780139292.863743,2.359147,350,-304,1392,-1204,-16692,63,-1173,-2391,-631,68,-16382,-248,1084,-2357
1780139292.879048,2.374452,350,-304,1863,-1279,-16530,40,-1375,-2277,-987,89,-16231,-217,1328,-2300
1780139292.894353,2.389757,350,-304,1429,-1258,-16648,10,-1793,-1958,-696,-26,-16282,-183,1613,-2036
1780139292.909728,2.405132,349,-304,996,-760,-16666,-2,-1852,-2042,-333,-485,-16276,-159,1752,-2073
1780139292.925215,2.420619,349,-304,966,-627,-16544,9,-1919,-2174,-1031,-600,-16015,-160,1751,-1974
1780139292.941008,2.436412,349,-304,1186,-1007,-16487,62,-2162,-2161,-542,-46,-16338,-235,2099,-2151
1780139292.956890,2.452294,349,-304,802,-1114,-16784,12,-2294,-2229,-339,232,-16459,-195,2250,-2234
1780139292.972715,2.468119,349,-304,156,-1365,-16727,-41,-2437,-2199,-504,90,-16444,-119,2315,-2316
1780139292.988524,2.483928,349,-304,597,-1183,-16419,-115,-2471,-2444,-293,-92,-15986,-72,2377,-2506
1780139293.004431,2.499835,349,-304,763,-1056,-16314,-115,-2493,-2538,65,-166,-15932,-78,2390,-2624
1780139293.020482,2.515886,349,-304,225,-730,-16829,-130,-2536,-2435,-40,-552,-16326,-60,2430,-2564
1780139293.036421,2.531825,349,-304,317,-729,-16559,-86,-2519,-2596,555,-498,-16188,-132,2172,-2497
1780139293.052171,2.547575,349,-304,-534,-719,-16774,-16,-2126,-2588,905,-479,-16346,-202,2001,-2650
1780139293.067980,2.563384,350,-304,152,-778,-16447,43,-1842,-2352,652,115,-16388,-225,1737,-2353
1780139293.083873,2.579277,350,-304,11,-1151,-16733,-54,-1763,-2156,393,-23,-16263,-110,1655,-2193
1780139293.099761,2.595165,350,-304,-200,-1324,-16746,-64,-1442,-1971,1318,115,-16111,-109,1338,-1986
1780139293.118575,2.613979,349,-304,-540,-1194,-16502,-113,-1337,-1668,1016,-178,-16554,-58,1125,-1651
1780139293.134702,2.630106,349,-304,-390,-1278,-16811,-61,-1045,-1451,1023,40,-16591,-64,960,-1466
1780139293.150583,2.645987,350,-305,-682,-1195,-16614,-167,-766,-1307,1244,-297,-16072,35,690,-1334
1780139293.166590,2.661994,350,-304,-629,-1126,-16547,-138,-660,-986,840,-103,-16350,53,597,-1018
1780139293.182404,2.677808,349,-304,302,-952,-16478,-141,-421,-1029,649,-206,-16327,37,352,-1042
1780139293.198303,2.693707,351,-306,-284,-240,-16810,-202,-457,-808,1069,-315,-16592,-50,335,-867
1780139293.214217,2.709621,349,-304,-992,-781,-16754,-149,-177,-807,1275,-400,-16371,33,136,-836
1780139293.230155,2.725559,349,-304,-1021,-944,-16549,-100,90,-975,1790,-32,-16244,-6,-348,-1091
1780139293.246054,2.741458,351,-306,-571,-756,-16667,-198,677,-943,1322,-375,-16177,84,-719,-951
1780139293.262194,2.757598,349,-304,-773,-721,-16779,-54,1047,-787,1483,-281,-16548,-54,-1108,-783
1780139293.278248,2.773652,349,-304,-881,-634,-16756,-95,1307,-844,1316,-591,-16253,-100,-1513,-795
1780139293.294065,2.789469,352,-307,-1064,-1212,-16295,5,1659,-431,1950,-7,-16313,-91,-1695,-437
1780139293.309969,2.805373,354,-309,-472,-1005,-16317,-95,1956,-245,863,-320,-16348,58,-2076,-79
1780139293.329843,2.825247,357,-312,-385,-939,-16751,-105,1901,104,1162,-279,-16270,71,-1971,276
1780139293.345955,2.841359,357,-314,-421,-1129,-16633,-45,2049,513,930,-147,-16329,41,-2072,513
1780139293.361836,2.857240,355,-312,-310,-1043,-16545,-84,2140,621,745,-466,-16073,120,-2274,777
1780139293.377736,2.873140,357,-313,-490,-1100,-16473,-98,2237,838,670,-213,-16159,99,-2249,874
1780139293.393735,2.889139,356,-313,233,-963,-16584,-156,2471,859,649,-413,-16093,158,-2472,854
1780139293.409600,2.905004,355,-312,199,-968,-16650,-113,2528,1028,339,-383,-16383,145,-2503,1058
1780139293.425533,2.920937,357,-314,741,-829,-16539,-146,2531,1050,-33,-364,-16245,167,-2562,1025
1780139293.441720,2.937124,355,-312,213,-789,-16679,-148,2369,1053,-239,-356,-16516,103,-2360,871
1780139293.457749,2.953153,357,-313,432,-539,-16608,-107,2295,788,-6,-588,-16320,86,-2303,811
1780139293.473750,2.969154,357,-314,719,-552,-16623,-83,2339,774,13,-228,-16341,51,-2311,827
1780139293.489704,2.985108,354,-312,575,-990,-16810,-129,2259,640,-416,-181,-16356,81,-2213,426
1780139293.505625,3.001029,353,-310,686,-1077,-16538,-74,2158,177,-613,-78,-16029,22,-2207,183
1780139293.521504,3.016908,355,-308,509,-788,-16562,-135,2058,57,-174,-487,-16166,54,-2140,-29
1780139293.539676,3.035080,357,-306,933,-843,-16606,-57,2100,-23,-400,-390,-16172,15,-2112,72
1780139293.556056,3.051460,355,-303,1372,-1021,-16631,-37,2001,-69,-689,-312,-16309,-31,-2084,-78
1780139293.571884,3.067288,353,-301,1480,-874,-16595,-22,1872,-120,-1017,-386,-16259,-26,-1784,-154
1780139293.587801,3.083205,351,-298,1554,-851,-16667,-30,1517,-246,-1284,-459,-16346,-42,-1663,-233
1780139293.603666,3.099070,349,-298,1332,-663,-16522,23,1263,-451,-814,-313,-16257,-115,-1269,-491
1780139293.619462,3.114866,351,-300,1348,-820,-16713,52,1096,-519,-938,-317,-16229,-111,-1153,-395
1780139293.635294,3.130698,351,-299,1484,-1170,-16484,124,950,-674,-1310,15,-16191,-214,-973,-664
1780139293.653285,3.148689,351,-298,1578,-849,-16673,106,677,-1061,-1267,-384,-16204,-233,-694,-1125
1780139293.669250,3.164654,351,-298,1765,-681,-16548,100,440,-1145,-1041,-528,-16218,-218,-602,-1157
1780139293.685178,3.180582,351,-299,1437,-874,-16667,61,336,-1147,-988,-231,-16314,-177,-359,-1198
1780139293.700966,3.196370,351,-298,1805,-1177,-16543,15,457,-1368,-940,38,-16325,-129,-479,-1355
1780139293.716835,3.212239,352,-299,995,-1035,-16541,-24,307,-1391,-536,-224,-16166,-115,-370,-1490
1780139293.732677,3.228081,351,-298,1059,-1061,-16691,-50,285,-1139,-1015,-314,-16164,-44,-361,-1148
1780139293.748417,3.243821,351,-298,1251,-923,-16553,-47,276,-1310,-916,-109,-16127,-115,-326,-1407
1780139293.764311,3.259715,351,-298,1583,-734,-16666,-25,256,-1428,-1346,-413,-16191,-135,-254,-1500
1780139293.780163,3.275567,351,-298,860,-848,-16540,30,58,-1940,-792,-381,-16080,-168,-88,-1785
1780139293.795892,3.291296,351,-298,1313,-954,-16744,74,29,-2091,-1050,-275,-16331,-241,-68,-2176
1780139293.811636,3.307040,351,-299,1159,-964,-16707,79,-134,-2386,-574,-205,-16228,-242,-12,-2468
1780139293.827529,3.322933,351,-299,1402,-847,-16707,64,-154,-2625,-752,-402,-16398,-253,121,-2696
1780139293.843269,3.338673,351,-299,447,-949,-16568,95,-231,-2819,222,-99,-16423,-295,73,-2767
1780139293.863558,3.358962,352,-299,380,-1050,-16637,34,-94,-2742,-252,-187,-16199,-239,28,-2793
1780139293.880301,3.375705,351,-300,285,-1096,-16418,20,-178,-2652,-375,-241,-16083,-202,47,-2678
1780139293.896105,3.391509,351,-300,482,-1081,-16688,32,-389,-2939,-161,-130,-16404,-231,281,-2946
1780139293.911949,3.407353,351,-300,909,-1107,-16672,26,-481,-2980,-492,-55,-16278,-224,425,-3001
1780139293.927740,3.423144,351,-300,1238,-988,-16783,34,-1281,-3214,-406,-232,-16442,-261,1268,-3238
1780139293.943359,3.438763,351,-300,1347,-1005,-16670,2,-1662,-2464,-465,-188,-16179,-170,1609,-2364
1780139293.959063,3.454467,351,-300,1235,-866,-16605,-16,-1898,-2017,-578,-374,-16199,-135,1830,-2027
1780139293.975554,3.470958,351,-300,2111,-734,-16542,-29,-2482,-1375,-448,-484,-16169,-95,2508,-1314
1780139293.991370,3.486774,351,-300,1298,-691,-16589,-46,-2962,-702,5,-522,-16229,-54,2955,-691
1780139294.007107,3.502511,351,-300,-285,-854,-16549,-50,-3154,41,465,-361,-16165,-31,3083,-58
1780139294.022932,3.518336,351,-300,271,-879,-16598,-45,-2839,-128,136,-326,-16281,-43,2771,-240
1780139294.038693,3.534097,351,-300,-199,-872,-16601,-52,-2589,-235,587,-325,-16200,-29,2546,-323
1780139294.054379,3.549783,351,-300,-714,-908,-16648,-66,-2360,-328,1608,-279,-16321,-37,1936,-496
1780139294.070076,3.565480,351,-300,-1471,-949,-16546,-65,-1545,-482,1960,-263,-16265,-29,1462,-547
1780139294.086038,3.581442,351,-300,-1545,-836,-16610,-54,-405,-409,2147,-601,-16383,-31,318,-405
1780139294.101921,3.597325,351,-300,-1021,-621,-16577,-42,182,-290,1607,-589,-16221,-26,-251,-273
1780139294.117711,3.613115,351,-300,-454,-1004,-16676,-36,899,-52,1069,-201,-16365,-33,-943,-40
1780139294.133423,3.628827,351,-300,-754,-912,-16639,-29,1143,12,1270,-350,-16339,-25,-1205,23
1780139294.149131,3.644535,351,-301,-1291,-814,-16670,1,1848,19,1625,-426,-16287,-41,-1894,30
1780139294.165012,3.660416,351,-301,-974,-1011,-16574,-13,2305,-68,1251,-259,-16268,-45,-2696,22
1780139294.185921,3.681325,352,-302,-501,-870,-16654,-6,2940,79,952,-363,-16306,-16,-3175,134
1780139294.202228,3.697632,352,-302,-556,-815,-16548,-18,3382,183,1125,-416,-16160,-22,-3408,222
1780139294.218202,3.713606,352,-302,-83,-894,-16672,-27,4049,310,372,-226,-16260,-8,-4086,385
1780139294.234166,3.729570,352,-302,264,-888,-16508,-9,4211,266,19,-333,-16142,-9,-4260,326
1780139294.250093,3.745497,351,-301,134,-951,-16428,-49,4340,406,661,-307,-16113,27,-4361,455
1780139294.265986,3.761390,350,-300,689,-864,-16480,-33,4755,531,-518,-342,-16224,24,-4937,692
1780139294.281910,3.777314,351,-301,2025,-903,-16646,-34,4760,758,-1298,-323,-16220,47,-4829,823
1780139294.299375,3.794779,351,-301,2203,-1046,-16375,-80,4231,1162,-2527,-171,-15905,86,-4303,1199
1780139294.315361,3.810765,351,-301,3803,-794,-16666,-68,3456,1312,-3040,-394,-16148,94,-2853,1517
1780139294.331199,3.826603,351,-301,3317,-1001,-16392,-78,2376,1546,-2810,-214,-16037,117,-2468,1545
1780139294.347073,3.842477,351,-302,2604,-924,-16669,-114,1766,1478,-1305,-139,-16247,126,-1491,1473
1780139294.362826,3.858230,351,-301,2597,-1103,-16577,-160,1617,1566,-2284,-90,-16093,167,-1633,1564
1780139294.378613,3.874017,351,-301,2017,-1130,-16499,-167,1284,1444,-2073,-135,-16072,204,-1301,1393
1780139294.394537,3.889941,351,-300,2983,-1003,-16546,-205,1128,1236,-2866,-171,-16126,227,-1219,1264
1780139294.410600,3.906004,351,-301,3062,-944,-16441,-219,868,1186,-2563,-322,-16030,222,-710,1215
1780139294.426580,3.921984,351,-301,2630,-991,-16448,-199,474,1263,-2174,-264,-16136,192,-343,1151
1780139294.442421,3.937825,352,-301,2264,-872,-16554,-144,272,1015,-2124,-320,-15902,147,-253,1023
1780139294.458457,3.953861,351,-300,3417,-800,-16427,-134,67,1140,-2844,-440,-16008,136,221,1195
