t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139800.642546,0.759245,-15,11,-13880,-688,-8753,-76,12,61,14763,-338,-8868,28,-47,36
1780139800.658339,0.775038,-15,11,-13813,-676,-8714,-45,16,39,14685,-282,-8827,-16,-43,0
1780139800.674114,0.790812,-15,11,-13691,-855,-8735,-10,0,25,14646,-223,-8883,-46,-30,4
1780139800.689843,0.806542,-15,11,-13694,-968,-8730,-21,-62,47,14698,-42,-8935,-40,24,20
1780139800.705563,0.822262,-15,11,-13884,-985,-8753,-57,-58,47,14751,-39,-8932,-15,36,29
1780139800.721378,0.838077,-15,11,-13923,-860,-8762,-94,26,54,14819,-231,-8933,53,-41,41
1780139800.737165,0.853864,-15,11,-13850,-738,-8901,-101,63,59,14599,-333,-9014,31,-115,44
1780139800.752917,0.869616,-15,11,-13570,-716,-8894,-47,66,48,14491,-318,-8963,14,-110,29
1780139800.768604,0.885303,-15,11,-13520,-785,-8868,-6,0,34,14446,-217,-8988,-50,20,4
1780139800.784247,0.900946,-15,11,-13700,-949,-8799,-5,-127,28,14554,-140,-8957,-53,90,2
1780139800.799818,0.916517,-15,11,-13861,-959,-8764,-28,-151,27,14889,-136,-8900,-4,99,11
1780139800.815434,0.932133,-15,11,-14032,-872,-8718,-70,-50,50,14973,-194,-8870,24,35,11
1780139800.831062,0.947761,-15,11,-13957,-828,-8798,-73,28,46,14817,-205,-8869,16,-109,39
1780139800.846691,0.963390,-15,11,-13650,-838,-8786,-54,85,61,14655,-206,-8891,8,-100,30
1780139800.862330,0.979029,-15,11,-13573,-785,-8788,-47,52,65,14462,-254,-8893,10,-37,21
1780139800.877949,0.994648,-15,11,-13756,-764,-8767,-40,-81,34,14709,-282,-8855,16,74,15
1780139800.893712,1.010411,-15,11,-13862,-723,-8785,-24,-85,25,14864,-292,-8874,-14,71,-5
1780139800.909426,1.026125,-15,11,-13972,-839,-8776,-13,-45,28,14884,-100,-8891,-46,-26,6
1780139800.925134,1.041833,-15,11,-13896,-954,-8762,-41,60,57,14789,-61,-8925,-40,-78,24
1780139800.940851,1.057550,-15,11,-13720,-976,-8778,-69,65,47,14582,-154,-8954,35,-72,40
1780139800.956355,1.073054,-15,11,-13642,-759,-8801,-107,-11,62,14540,-217,-8929,49,-38,30
1780139800.971987,1.088686,-15,11,-13714,-727,-8826,-79,-42,32,14672,-389,-8924,15,28,17
1780139800.987601,1.104300,-15,11,-13839,-726,-8777,-24,-75,35,14730,-338,-8839,-1,42,19
1780139801.003195,1.119894,-15,11,-13864,-824,-8776,6,-63,25,14773,-162,-8884,-62,7,1
1780139801.019041,1.135740,-15,11,-13856,-1027,-8726,2,-8,44,14760,-5,-9014,-29,-29,34
1780139801.034859,1.151558,-15,11,-13816,-1013,-8748,-42,3,52,14748,-86,-8936,23,-54,41
1780139801.050569,1.167268,-15,11,-13774,-811,-8858,-114,33,51,14671,-258,-8923,51,-53,28
1780139801.066234,1.182933,-15,11,-13785,-747,-8794,-105,13,63,14620,-317,-8901,34,-34,27
1780139801.081923,1.198622,-15,11,-13727,-722,-8784,-42,-34,54,14626,-319,-8859,-14,-1,20
1780139801.097639,1.214338,-15,11,-13762,-741,-8780,1,-49,20,14685,-219,-8885,-49,18,6
1780139801.113305,1.230004,-15,11,-13774,-956,-8731,-4,-62,34,14747,-92,-8909,-36,25,22
1780139801.128944,1.245643,-15,11,-13834,-1001,-8754,-56,-32,59,14783,-21,-8964,26,-13,27
1780139801.144526,1.261225,-15,11,-13878,-883,-8727,-89,-10,52,14784,-212,-8908,40,-32,25
1780139801.160613,1.277312,-15,11,-13769,-731,-8800,-74,29,48,14651,-273,-8883,36,-68,40
1780139801.176821,1.293520,-15,11,-13701,-761,-8796,-60,34,69,14606,-259,-8944,5,-60,33
1780139801.193029,1.309728,-15,11,-13641,-852,-8848,-34,-23,39,14566,-221,-8960,-26,3,-1
1780139801.209261,1.325960,-15,11,-13687,-864,-8771,-25,-72,37,14653,-183,-8953,-31,37,4
1780139801.225525,1.342224,-15,11,-13870,-906,-8757,-52,-69,38,14792,-154,-8925,-3,32,21
1780139801.242274,1.358973,-15,11,-13893,-831,-8798,-64,-20,52,14775,-238,-8884,16,-32,29
1780139801.258509,1.375208,-15,11,-13872,-818,-8783,-50,12,58,14716,-211,-8913,21,-54,22
1780139801.274502,1.391201,-15,11,-13732,-819,-8783,-38,17,51,14630,-204,-8880,-6,-39,33
1780139801.290304,1.407003,-15,11,-13668,-816,-8775,-53,-17,50,14577,-201,-8969,4,-14,24
1780139801.306040,1.422739,-15,11,-13726,-822,-8751,-55,-35,42,14667,-167,-8937,20,14,19
1780139801.321737,1.438436,-15,11,-13797,-803,-8794,-60,-30,38,14719,-247,-8952,5,-7,18
1780139801.337510,1.454209,-15,11,-13836,-785,-8787,-38,-16,23,14700,-238,-8922,-13,-20,16
1780139801.353229,1.469928,-15,11,-13707,-937,-8831,-16,0,44,14639,-104,-8952,-34,-23,19
1780139801.368736,1.485435,-15,11,-13727,-978,-8768,-16,-35,48,14651,-66,-8941,-14,-2,25
1780139801.384434,1.501133,-15,11,-13865,-873,-8720,-70,-58,50,14775,-187,-8901,31,21,22
1780139801.400097,1.516796,-15,11,-13873,-757,-8754,-95,-44,50,14846,-264,-8849,50,13,28
1780139801.415702,1.532401,-15,11,-13893,-725,-8805,-62,21,43,14759,-302,-8897,14,-58,26
1780139801.431330,1.548029,-15,11,-13782,-757,-8802,-32,39,45,14696,-267,-8920,-30,-51,28
1780139801.447068,1.563767,-15,11,-13691,-867,-8746,-15,-11,28,14542,-165,-8879,-49,-10,22
1780139801.462712,1.579411,-15,11,-13670,-928,-8742,-9,-60,32,14715,-80,-8856,-16,68,27
1780139801.478512,1.595211,-15,11,-13859,-939,-8737,-53,-89,49,14841,-109,-8879,11,54,20
1780139801.494196,1.610895,-15,11,-14010,-895,-8730,-83,-2,45,14895,-201,-8932,23,-53,17
1780139801.509920,1.626619,-15,11,-13928,-795,-8791,-81,73,49,14782,-255,-8944,19,-103,32
1780139801.525632,1.642331,-15,11,-13734,-752,-8875,-63,107,59,14490,-240,-9020,17,-121,42
1780139801.541282,1.657981,-15,11,-13529,-767,-8884,-40,35,48,14385,-255,-8996,6,-72,32
1780139801.556881,1.673580,-15,11,-13616,-820,-8876,-21,-110,20,14514,-239,-8937,-16,71,-3
1780139801.572481,1.689180,-15,11,-13758,-852,-8783,-22,-146,14,14828,-125,-8892,-35,105,1
1780139801.588124,1.704823,-15,11,-14002,-976,-8702,-10,-82,29,14935,-75,-8896,-32,54,29
1780139801.603757,1.720456,-15,11,-14020,-967,-8678,-47,-19,43,14851,-120,-8904,18,-66,48
1780139801.619425,1.736124,-15,11,-13808,-787,-8777,-88,78,56,14762,-219,-8879,42,-111,35
1780139801.635074,1.751773,-15,11,-13683,-766,-8752,-73,61,55,14541,-299,-8809,30,-60,36
1780139801.650686,1.767385,-15,11,-13660,-713,-8750,-55,-32,42,14503,-316,-8830,14,2,28
1780139801.666315,1.783014,-15,11,-13732,-745,-8741,-30,-94,29,14759,-240,-8857,-44,89,10
1780139801.681930,1.798629,-15,11,-13942,-859,-8677,2,-105,29,14888,-150,-8831,-33,78,7
1780139801.697582,1.814281,-15,11,-14045,-924,-8650,-36,-1,55,14940,-95,-8883,0,-24,30
1780139801.713195,1.829894,-15,11,-13911,-892,-8794,-73,76,45,14863,-95,-8911,35,-135,41
1780139801.728846,1.845545,-15,11,-13780,-877,-8842,-78,101,58,14566,-171,-8970,36,-134,48
1780139801.744499,1.861198,-15,11,-13527,-788,-8848,-82,51,48,14459,-242,-8956,16,-38,30
1780139801.760079,1.876778,-15,11,-13629,-714,-8889,-56,-63,44,14511,-321,-8975,13,26,24
1780139801.775701,1.892400,-15,11,-13771,-749,-8877,-38,-86,44,14715,-241,-8997,-22,53,11
1780139801.791286,1.907985,-15,11,-13861,-845,-8858,-8,-57,6,14750,-201,-9015,-23,20,-10
1780139801.806857,1.923556,-15,11,-13798,-941,-8812,1,-25,20,14748,-57,-8928,-20,-23,19
1780139801.822494,1.939193,-15,11,-13747,-957,-8731,-46,-12,52,14674,-62,-8866,-11,-33,34
1780139801.838189,1.954888,-15,11,-13716,-913,-8691,-60,-23,66,14677,-175,-8880,36,7,31
1780139801.853827,1.970526,-15,11,-13866,-728,-8759,-84,-55,58,14748,-275,-8865,45,29,20
1780139801.869472,1.986171,-15,11,-13950,-721,-8717,-61,-49,54,14833,-370,-8833,18,9,21
1780139801.885095,2.001794,-15,11,-13891,-732,-8735,-13,0,23,14788,-219,-8823,-37,-61,11
1780139801.900679,2.017378,-15,11,-13808,-887,-8741,5,29,47,14655,-117,-8882,-45,-74,23
1780139801.916320,2.033019,-15,11,-13623,-976,-8746,-23,2,52,14554,-55,-8916,-7,-3,39
1780139801.931945,2.048644,-15,11,-13693,-965,-8768,-75,-61,55,14627,-113,-8909,26,32,30
1780139801.947577,2.064276,-15,11,-13921,-768,-8769,-78,-57,48,14792,-329,-8900,39,10,30
1780139801.963195,2.079894,-15,11,-13933,-685,-8759,-64,30,37,14814,-377,-8926,43,-27,13
1780139801.978864,2.095563,-15,11,-13750,-684,-8911,-45,54,39,14641,-261,-8973,-8,-97,36
1780139801.994385,2.111084,-15,11,-13574,-898,-8898,-9,18,32,14534,-202,-8935,-41,-81,14
1780139802.010035,2.126734,-15,11,-13534,-982,-8867,-9,-33,26,14523,-29,-8954,-35,26,6
1780139802.025844,2.142543,-15,11,-13774,-954,-8751,-45,-94,42,14785,-66,-8936,25,61,25
1780139802.041636,2.158335,-15,11,-13932,-921,-8767,-81,-77,41,14867,-164,-8942,42,44,25
1780139802.057318,2.174017,-15,11,-13972,-745,-8785,-84,26,60,14784,-324,-8906,45,-64,42
1780139802.072950,2.189649,-15,11,-13822,-663,-8770,-73,55,47,14699,-339,-8903,25,-100,22
1780139802.088655,2.205354,-15,11,-13635,-725,-8830,-22,36,44,14501,-272,-8901,-20,-53,25
1780139802.104210,2.220909,-15,11,-13601,-819,-8812,0,-8,30,14491,-197,-8920,-46,-1,9
1780139802.120014,2.236713,-15,11,-13731,-1043,-8729,3,-135,27,14749,-62,-8854,-36,132,1
1780139802.135793,2.252492,-15,11,-13963,-1025,-8657,-85,-118,58,14945,-74,-8804,7,120,23
1780139802.151587,2.268286,-15,11,-14164,-764,-8621,-118,-34,57,15068,-325,-8817,65,-28,25
1780139802.167259,2.283958,-15,11,-13877,-693,-8826,-83,143,62,14698,-348,-8874,16,-186,38
1780139802.183013,2.299712,-15,11,-13627,-740,-8861,-40,148,62,14484,-279,-8941,-11,-181,45
1780139802.198833,2.315532,-15,11,-13398,-895,-8861,-8,-1,34,14309,-148,-9004,-51,-11,5
1780139802.214578,2.331277,-15,11,-13519,-945,-8886,-15,-94,24,14485,-96,-9019,-39,86,6
1780139802.230402,2.347101,-15,11,-13932,-877,-8829,-58,-150,33,14867,-173,-8998,17,117,33
1780139802.246210,2.362909,-15,11,-14066,-799,-8780,-80,-98,49,14944,-222,-9003,13,46,25
1780139802.262028,2.378727,-15,11,-13921,-810,-8769,-54,54,43,14786,-226,-8868,12,-103,37
1780139802.277943,2.394642,-15,11,-13734,-808,-8810,-56,69,43,14473,-243,-8909,-5,-93,38
1780139802.293882,2.410581,-15,11,-13550,-835,-8848,-42,13,49,14457,-185,-8908,-4,-33,27
1780139802.309708,2.426407,-15,11,-13713,-854,-8740,-41,-122,43,14654,-168,-8854,-2,89,8
1780139802.325612,2.442311,-15,11,-13892,-857,-8752,-52,-106,28,14809,-158,-8917,1,73,12
1780139802.341486,2.458184,-15,11,-13990,-801,-8701,-53,-22,59,14914,-205,-8874,18,-13,30
1780139802.357272,2.473971,-15,11,-13933,-809,-8775,-67,51,62,14800,-222,-8916,32,-90,35
1780139802.373002,2.489701,-15,11,-13606,-799,-8820,-64,61,57,14508,-213,-8967,-5,-103,25
1780139802.388810,2.505509,-15,11,-13571,-868,-8791,-31,5,50,14512,-112,-8895,-22,11,9
1780139802.404590,2.521289,-15,11,-13664,-912,-8734,-19,-89,46,14626,-106,-8940,-11,69,31
1780139802.420339,2.537038,-15,11,-13889,-862,-8735,-93,-103,47,14931,-301,-8846,52,69,18
1780139802.436094,2.552793,-15,11,-14087,-676,-8725,-110,-38,47,14953,-385,-8827,60,-10,26
1780139802.451859,2.568558,-15,11,-14058,-597,-8764,-8,84,19,14747,-333,-8895,-31,-121,20
1780139802.467565,2.584264,-15,11,-13653,-871,-8798,24,72,40,14553,-174,-8870,-66,-106,26
1780139802.483297,2.599996,-15,11,-13579,-1108,-8660,3,-42,45,14460,62,-8929,-49,17,40
1780139802.499028,2.615727,-15,11,-13740,-1012,-8649,-63,-121,50,14862,-129,-8875,51,105,23
1780139802.514651,2.631350,-15,11,-14100,-776,-8772,-111,-97,53,15007,-273,-8828,65,72,28
1780139802.530424,2.647123,-15,11,-14164,-691,-8784,-97,-12,50,14942,-370,-8900,22,-95,30
1780139802.546155,2.662854,-15,11,-13787,-701,-8828,-58,136,58,14710,-321,-8939,9,-167,47
1780139802.561858,2.678557,-15,11,-13556,-769,-8896,-42,145,65,14338,-185,-9055,-20,-129,39
1780139802.577621,2.694320,-15,11,-13395,-905,-8957,0,-19,34,14270,-127,-9044,-56,-26,9
1780139802.593374,2.710073,-15,11,-13467,-1029,-8891,0,-174,31,14589,60,-9051,-30,144,4
1780139802.609179,2.725878,-15,11,-13938,-1025,-8728,-66,-171,44,14808,3,-8957,59,93,27
1780139802.624966,2.741665,-15,11,-14084,-825,-8710,-131,-1,49,15023,-322,-8886,79,-2,26
1780139802.640710,2.757409,-15,11,-13960,-642,-8887,-97,108,46,14670,-365,-8970,2,-174,50
1780139802.656500,2.773199,-15,11,-13491,-813,-8861,1,106,61,14413,-283,-8959,-52,-156,43
1780139802.672282,2.788980,-15,11,-13452,-926,-8830,7,6,37,14372,-79,-8920,-38,41,1
1780139802.688000,2.804699,-15,11,-13705,-923,-8702,-53,-166,20,14592,-88,-8898,-1,115,8
1780139802.703660,2.820359,-15,11,-13921,-796,-8699,-80,-179,43,15024,-273,-8804,40,133,11
1780139802.719407,2.836106,-15,11,-14228,-694,-8671,-45,-56,19,15118,-344,-8789,10,42,9
1780139802.735285,2.851984,-15,11,-14086,-766,-8664,-3,97,69,14897,-155,-8802,-43,-119,32
1780139802.750995,2.867694,-15,11,-13665,-946,-8714,-39,104,83,14561,-172,-8896,32,-119,52
1780139802.766721,2.883420,-15,11,-13646,-868,-8756,-115,6,57,14526,-184,-8988,62,-65,41
1780139802.782488,2.899187,-15,11,-13712,-648,-8818,-114,-47,43,14668,-434,-8858,27,29,-10
1780139802.798217,2.914916,-15,11,-13819,-764,-8837,20,-66,3,14707,-332,-8850,-43,27,-17
1780139802.813973,2.930672,-15,11,-13778,-960,-8798,63,-49,17,14754,83,-8962,-117,8,18
1780139802.829787,2.946486,-15,11,-13805,-1138,-8760,-32,-16,94,14722,124,-8980,-43,7,67
1780139802.845615,2.962314,-15,11,-13880,-906,-8764,-130,4,96,14742,-271,-8959,138,-70,44
1780139802.861380,2.978079,-15,11,-13764,-531,-8918,-176,72,39,14699,-458,-8964,76,-100,16
1780139802.877253,2.993952,-15,11,-13591,-487,-8990,-81,61,44,14453,-463,-9031,-21,-84,33
1780139802.893391,3.010090,-15,11,-13451,-834,-8873,86,-47,18,14385,-81,-8975,-156,51,-3
1780139802.909570,3.026269,-15,12,-13556,-1057,-8740,50,-181,21,14591,113,-8991,-134,130,-14
1780139802.925584,3.042283,-16,12,-14026,-1193,-8629,-37,-180,74,14968,95,-8858,49,114,43
1780139802.942006,3.058705,-18,14,-14161,-785,-8677,-158,-19,46,15047,-163,-8793,99,-66,5
1780139802.958197,3.074896,-16,11,-13995,-693,-8774,-159,73,13,14926,-404,-8866,79,-134,2
1780139802.974394,3.091093,-18,12,-13584,-663,-8806,-44,156,88,14422,-353,-8979,-23,-169,81
1780139802.990223,3.106922,-15,11,-13489,-704,-8888,24,-2,53,14324,-263,-8898,-60,-84,48
1780139803.006369,3.123068,-17,12,-13481,-923,-8787,13,-99,4,14531,-105,-8923,-45,115,-40
1780139803.022617,3.139316,-19,13,-13893,-945,-8804,-14,-178,51,14738,-65,-8878,-12,134,41
1780139803.038547,3.155246,-16,10,-14310,-887,-8655,-53,-114,54,15004,-104,-8888,22,26,29
1780139803.054453,3.171152,-17,11,-14083,-783,-8764,-84,78,40,14893,-251,-8879,27,-157,19
1780139803.069480,3.186179,-19,14,-13755,-817,-8765,-65,144,76,14692,-205,-8900,18,-195,46
1780139803.084522,3.201221,-15,9,-13573,-753,-8844,-81,46,80,14444,-255,-9013,27,-68,47
1780139803.099716,3.216415,-21,15,-13595,-789,-8924,-64,-17,37,14312,-265,-9041,12,-10,7
1780139803.114743,3.231441,-18,13,-13823,-745,-8719,-32,-156,14,14819,-260,-8897,-32,120,-15
1780139803.130206,3.246905,-20,14,-13828,-802,-8811,10,-132,25,14860,-220,-8927,-51,97,7
1780139803.145527,3.262226,-20,15,-14014,-970,-8703,-21,-29,37,14888,-69,-8904,-24,-15,35
1780139803.160578,3.277277,-18,12,-14024,-963,-8683,-54,21,73,14860,-113,-8860,16,-47,52
1780139803.175843,3.292542,-21,16,-13737,-858,-8829,-102,64,68,14539,-246,-8876,49,-95,27
1780139803.191133,3.307832,-17,10,-13678,-728,-8725,-109,32,36,14615,-323,-8820,47,-49,15
1780139803.206549,3.323248,-23,16,-13558,-786,-8709,-23,-23,45,14534,-249,-8841,-34,1,18
1780139803.221935,3.338634,-16,10,-13719,-808,-8733,-12,-76,45,14602,-143,-8887,-39,44,13
1780139803.236967,3.353666,-21,14,-13955,-901,-8706,-19,-76,57,14776,-102,-8877,-16,29,41
1780139803.251952,3.368651,-19,13,-13993,-897,-8736,-64,-32,43,14827,-178,-8950,25,-6,28
1780139803.267141,3.383840,-18,11,-13717,-810,-8835,-71,76,37,14627,-222,-8904,34,-114,16
1780139803.282465,3.399164,-24,16,-13795,-794,-8837,-69,89,37,14678,-257,-9014,20,-105,27
1780139803.298233,3.414932,-19,11,-13345,-902,-8871,-32,25,70,14194,-118,-8935,-4,-42,32
1780139803.313231,3.429930,-25,16,-13520,-788,-8807,-53,-92,34,14565,-247,-8966,7,60,2
1780139803.328385,3.445084,-20,14,-13907,-788,-8752,-56,-133,41,14761,-287,-8847,6,98,2
1780139803.343748,3.460447,-22,14,-13996,-824,-8769,-57,-113,0,15010,-259,-8866,-5,80,-27
1780139803.358802,3.475501,-22,15,-13865,-906,-8687,-18,12,53,14900,-123,-8797,-37,-50,34
1780139803.374497,3.491196,-20,12,-13859,-931,-8716,-33,50,77,14733,-57,-8959,-12,-88,58
1780139803.389602,3.506301,-23,16,-13844,-792,-8799,-100,19,51,14690,-219,-8846,56,-60,36
1780139803.404973,3.521672,-19,13,-13614,-695,-8850,-92,10,17,14510,-294,-8930,4,2,-28
1780139803.420000,3.536699,-20,13,-13834,-838,-8780,14,-46,19,14876,-194,-8877,-62,2,2
1780139803.435108,3.551807,-23,17,-13713,-937,-8721,22,-31,82,14542,-100,-8993,-11,9,34
1780139803.450493,3.567192,-18,12,-13905,-918,-8835,-83,-24,66,14858,-131,-8955,44,6,29
1780139803.465770,3.582469,-24,16,-13836,-682,-8929,-121,7,48,14865,-336,-9006,22,-64,17
1780139803.481197,3.597896,-19,13,-13628,-726,-8982,-22,74,45,14606,-303,-9008,-11,-106,31
1780139803.496465,3.613164,-23,14,-13489,-878,-8898,8,25,35,14467,-99,-9063,-59,-7,18
1780139803.511867,3.628566,-22,16,-13819,-1033,-8689,-22,-86,50,14783,36,-8979,-40,50,22
1780139803.526918,3.643617,-21,13,-13665,-951,-8769,-62,-70,72,14665,-137,-8942,55,59,16
1780139803.542077,3.658776,-25,18,-14052,-643,-8836,-118,-95,32,14942,-348,-8909,80,53,-1
1780139803.557562,3.674261,-17,10,-14039,-688,-8736,-71,4,24,14731,-331,-8899,-14,-78,38
1780139803.572994,3.689692,-22,15,-13710,-795,-8723,-5,49,48,14617,-276,-8876,-36,-92,42
1780139803.588120,3.704819,-20,14,-13644,-865,-8796,1,29,50,14637,-162,-8877,-8,-21,28
1780139803.603292,3.719991,-19,12,-13700,-927,-8687,-34,-66,43,14540,-151,-9004,-7,27,36
1780139803.618453,3.735152,-23,18,-13847,-768,-8659,-43,-117,26,14850,-170,-8840,-8,74,5
1780139803.633753,3.750452,-19,13,-13963,-849,-8671,-37,-84,13,14755,-180,-8869,-5,60,12
1780139803.648794,3.765493,-22,15,-14157,-871,-8659,-49,-34,31,14803,-160,-8934,8,-85,45
1780139803.664289,3.780988,-23,17,-13806,-854,-8770,-85,65,56,14596,-128,-8876,23,-88,44
1780139803.679389,3.796088,-19,12,-13855,-703,-8847,-100,93,64,14454,-275,-8966,47,-127,56
1780139803.694764,3.811463,-24,16,-13656,-691,-8919,-56,17,34,14346,-308,-8928,28,-76,20
1780139803.709807,3.826506,-21,13,-13645,-818,-8906,6,-12,12,14393,-144,-9105,-78,10,-3
1780139803.724957,3.841656,-22,12,-13749,-1088,-8844,23,-111,19,14489,-22,-9006,-89,70,3
1780139803.740018,3.856717,-24,16,-13917,-1034,-8780,-36,-97,69,14623,-28,-8988,32,49,85
1780139803.755227,3.871926,-19,10,-14076,-726,-8837,-141,-31,23,14810,-253,-8842,111,18,27
1780139803.770298,3.886997,-25,15,-14034,-594,-8802,-146,25,7,14676,-507,-8816,59,-100,-2
1780139803.785304,3.902003,-21,14,-13709,-689,-8910,3,48,54,14520,-383,-8927,-34,-99,30
1780139803.800576,3.917275,-21,12,-13589,-820,-8703,61,12,70,14277,-7,-9096,-112,-5,36
1780139803.815985,3.932684,-25,16,-13772,-1036,-8642,-1,-177,10,14481,-13,-8964,-77,104,2
1780139803.831271,3.947970,-18,10,-13987,-995,-8512,-54,-167,21,14924,-74,-8825,18,91,24
1780139803.846564,3.963263,-23,14,-14199,-820,-8718,-110,-20,46,14993,-185,-8776,45,37,32
1780139803.861699,3.978398,-19,12,-14010,-725,-8739,-98,94,61,14752,-344,-8877,48,-151,34
1780139803.877048,3.993747,-21,11,-13706,-660,-8800,-78,145,58,14727,-403,-8806,38,-176,30
1780139803.892233,4.008932,-21,14,-13444,-712,-8951,-32,99,57,14299,-290,-8897,-26,-72,27
