t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780138556.854018,1.088926,3,-1,418,473,-16608,-53,-389,-51,-228,-1570,-16178,0,337,-51
1780138556.875547,1.110456,3,-1,146,483,-16634,-21,-133,-95,298,-1664,-16184,-18,8,-136
1780138556.895955,1.130863,3,-1,546,206,-16717,-36,155,-207,-304,-1329,-16206,-15,-237,-248
1780138556.916244,1.151153,3,-1,1174,299,-16736,-72,190,-323,-679,-1433,-16327,11,-225,-351
1780138556.937955,1.172863,3,-1,189,304,-16594,-74,193,-249,478,-1489,-16133,4,-326,-245
1780138556.958337,1.193245,3,-1,387,509,-16640,-44,893,-207,-133,-1647,-16284,-23,-1044,-180
1780138556.979848,1.214756,4,-2,2036,757,-16815,15,1187,-131,-1447,-1897,-16258,-79,-1220,-85
1780138557.000400,1.235308,4,-2,2031,770,-16880,103,1059,530,-240,-1846,-16349,-114,-1127,763
1780138557.020863,1.255771,5,-3,3264,647,-16254,91,1862,2527,-1281,-1761,-15819,39,-1928,2895
1780138557.042328,1.277236,5,-3,4057,791,-15762,-210,2440,4455,-2826,-1896,-15503,465,-2368,4625
1780138557.062794,1.297702,5,-3,3868,1550,-16583,-318,2237,5286,-3583,-2549,-15891,552,-2060,5279
1780138557.083142,1.318050,5,-3,3337,638,-16317,-351,1390,4946,-3220,-1659,-15951,597,-1192,4829
1780138557.103522,1.338430,5,-3,1325,62,-16849,-527,1348,4170,-1374,-1073,-16404,693,-1341,4049
1780138557.123850,1.358758,5,-3,1345,-500,-17244,-404,2215,3451,-1471,-651,-16789,530,-2256,3390
1780138557.144936,1.379844,6,-3,2051,65,-17402,-504,3697,3059,-1482,-1290,-17558,689,-3822,3092
1780138557.165295,1.400203,6,-3,2748,1288,-18577,-1164,5822,3503,-2435,-2390,-18383,1330,-5928,3536
1780138557.185553,1.420461,6,-3,1689,-13,-17519,-1799,8140,3095,-2381,-1065,-17867,1989,-8287,3059
1780138557.205911,1.440820,6,-3,2503,-453,-16988,-3194,10310,1567,-3187,-783,-17480,3276,-10444,1486
1780138557.226249,1.461157,6,-3,2567,375,-16954,-4274,11907,459,-2355,-1474,-16864,4259,-12053,436
1780138557.247845,1.482754,6,-3,3582,978,-16094,-4598,13373,151,-3503,-2527,-14495,4382,-13880,37
1780138557.268176,1.503084,6,-3,4426,2065,-15147,-4099,13920,-111,-4477,-3588,-13075,3405,-13919,-195
1780138557.288363,1.523271,6,-3,5489,2597,-14528,-2689,13442,-447,-5795,-3555,-12262,1759,-12820,-475
1780138557.308661,1.543570,6,-3,6343,2357,-14058,-973,11664,-687,-4520,-2985,-12226,92,-10805,-298
1780138557.329006,1.563915,6,-3,5593,1386,-13820,605,9961,-9,-3966,-1965,-12554,-1092,-9375,815
1780138557.350252,1.585161,6,-3,5545,972,-13656,1969,7668,1529,-4551,-2147,-12490,-1859,-7737,1753
1780138557.370640,1.605548,6,-3,5107,1238,-13792,2685,5850,1619,-4808,-1852,-12982,-2561,-5949,1870
1780138557.390862,1.625771,6,-3,5815,469,-14121,2857,3403,1274,-5792,-1480,-13741,-2770,-3553,1501
1780138557.411201,1.646110,6,-3,5771,522,-14460,2791,653,791,-5299,-1832,-13972,-2733,-811,957
1780138557.431482,1.666391,6,-3,5208,864,-14716,2802,-470,590,-4283,-2211,-14203,-2798,1216,585
1780138557.453443,1.688351,6,-3,3861,1933,-15345,3004,-1788,324,-3424,-3134,-14454,-3261,1858,193
1780138557.473861,1.708769,6,-3,2356,1442,-15388,3716,-1064,-1270,-2743,-1791,-14829,-3760,1110,-955
1780138557.494133,1.729042,6,-3,1434,0,-15190,3234,723,-3551,-3008,-1103,-15469,-3441,-699,-3114
1780138557.514632,1.749540,6,-3,1778,962,-16268,3057,2698,-5934,-3409,-2821,-15778,-3300,-2708,-5450
1780138557.534959,1.769867,6,-3,2529,2502,-17001,3880,4686,-8233,-3823,-3265,-15586,-4147,-4755,-7660
1780138557.555211,1.790119,6,-3,3006,1359,-16152,3702,6792,-10338,-6401,1696,-17877,-4619,-6968,-9534
1780138557.575587,1.810495,6,-3,1261,2268,-22147,2259,11816,-12329,-2218,-5012,-13126,-2072,-11464,-12226
1780138557.596282,1.831190,6,-3,9074,6290,-16257,4588,12368,-11764,-6012,-4991,-10620,-4732,-12859,-11536
1780138557.617300,1.852209,6,-3,7168,3832,-12327,8952,14194,-8029,-5223,-4348,-9737,-8748,-14441,-7578
1780138557.637629,1.872537,6,-3,7300,-1081,-14454,9220,14543,-8336,-10361,1698,-16652,-10131,-14774,-6935
1780138557.657923,1.892831,6,-3,6510,2121,-10680,8326,15599,-10064,-5872,-3768,-9271,-8445,-15882,-9177
1780138557.678262,1.913170,6,-3,8021,2265,-10255,7182,15422,-12297,-8918,-1936,-10926,-7927,-16081,-11114
1780138557.698595,1.933504,6,-3,9308,1259,-15544,6109,14752,-14736,-10873,-153,-15209,-7166,-15226,-13347
1780138557.719593,1.954501,6,-3,14544,3878,-7889,9553,17656,-11808,-6967,-5843,-5398,-9048,-17708,-12351
1780138557.739972,1.974880,6,-3,15492,-4161,-11951,10217,15480,-7649,-15328,1681,-13167,-10920,-16468,-7099
1780138557.760212,1.995120,6,-3,12867,-288,-10063,6584,13122,-7763,-12012,1234,-10086,-7420,-13989,-7253
1780138557.780645,2.015553,6,-3,17342,323,-10162,6797,12764,-4851,-13486,-2508,-9451,-6826,-12033,-3929
1780138557.800978,2.035886,6,-3,16594,-1059,-9411,5165,9291,-5059,-16578,512,-11448,-4951,-9021,-4575
1780138557.823156,2.058064,6,-3,16429,-1126,-9489,4466,7787,-3063,-13157,-499,-8143,-4322,-7819,-2153
1780138557.843621,2.078529,6,-3,14022,-2118,-8516,2985,6627,-1869,-12256,1017,-9448,-2660,-6717,-1483
1780138557.863889,2.098798,6,-3,14549,-852,-8770,1652,6850,-990,-13475,-152,-9045,-1519,-6797,-594
1780138557.885631,2.120539,6,-3,16210,-253,-9770,726,5986,-558,-15339,-811,-9036,-632,-5726,-398
1780138557.905957,2.140865,6,-3,16287,-447,-9506,66,4111,-206,-14862,-414,-8717,26,-3962,-40
1780138557.926241,2.161150,6,-3,16002,-693,-8624,-525,2860,525,-14937,-174,-8469,621,-2703,621
1780138557.946587,2.181495,6,-3,15400,-179,-8464,-1130,1861,600,-14626,-832,-7959,1164,-1707,483
1780138557.966954,2.201862,6,-3,14683,726,-9297,-1367,1125,234,-13315,-1952,-7958,1299,-1097,182
1780138557.989776,2.224684,6,-3,13542,770,-9450,-910,950,985,-13357,-1327,-8656,880,-1018,953
1780138558.010118,2.245027,6,-3,14249,1211,-9985,-767,938,179,-13273,-2406,-8455,647,-943,126
1780138558.030577,2.265486,6,-3,14019,699,-9143,-114,661,232,-13719,-1502,-8166,36,-654,139
1780138558.051052,2.285960,6,-3,14478,890,-8899,76,518,-50,-13470,-1645,-7864,-147,-531,-21
1780138558.071370,2.306278,6,-3,14340,433,-8981,169,301,-166,-13267,-1375,-8048,-200,-329,-180
1780138558.094060,2.328969,6,-3,13277,94,-9279,167,481,-118,-12648,-908,-8262,-200,-584,-136
1780138558.114403,2.349311,6,-3,14174,-46,-9057,23,567,69,-13458,-630,-8361,-41,-597,61
1780138558.134636,2.369544,6,-3,14117,34,-8852,-182,512,86,-12627,-1373,-8224,138,-576,83
1780138558.154996,2.389904,6,-3,13258,339,-9020,-204,900,123,-12262,-1507,-8200,171,-970,103
1780138558.175296,2.410204,6,-3,13438,906,-9230,-52,1359,126,-13339,-1612,-7949,18,-1394,132
1780138558.197149,2.432058,6,-3,14519,657,-9031,140,1182,-65,-13869,-1433,-8012,-186,-1212,-44
1780138558.217536,2.452445,6,-3,14166,-147,-8985,143,865,-71,-13201,-772,-8375,-193,-927,-69
1780138558.237761,2.472669,6,-3,14057,159,-8783,-170,905,101,-13159,-1061,-8084,139,-950,86
1780138558.259268,2.494176,6,-3,14896,734,-8599,-193,826,141,-14026,-1577,-7562,143,-864,123
1780138558.279568,2.514476,6,-3,15283,493,-8556,4,366,28,-14416,-1407,-7663,-49,-423,13
1780138558.299754,2.534663,6,-3,15230,125,-8597,7,-233,-2,-14327,-982,-7751,-53,179,-25
1780138558.320108,2.555017,6,-3,14208,259,-8779,-34,-621,62,-13364,-1175,-7844,-20,594,30
1780138558.340338,2.575246,6,-3,12756,15,-8879,-4,-345,-14,-11902,-910,-8164,-41,317,-30
1780138558.362647,2.597556,6,-3,13283,538,-8888,-94,489,64,-12402,-1426,-8032,60,-502,58
1780138558.383049,2.617957,6,-3,14813,397,-8750,-34,717,55,-13828,-1281,-7857,1,-777,40
1780138558.403313,2.638222,6,-3,15400,461,-8728,-67,188,46,-14465,-1315,-7819,27,-285,21
1780138558.423670,2.658578,6,-3,14410,412,-8858,-30,-363,37,-13648,-1323,-7951,-3,301,14
1780138558.444054,2.678962,6,-3,13471,349,-8896,-44,-316,46,-12676,-1228,-8098,-16,308,18
1780138558.466298,2.701206,6,-3,13403,384,-8916,-49,110,41,-12794,-1240,-7985,-3,-337,26
1780138558.486701,2.721609,6,-3,14173,388,-8755,-63,436,52,-13646,-1211,-7796,10,-493,30
1780138558.506938,2.741846,6,-3,14920,313,-8619,-53,329,59,-14073,-1190,-7704,9,-224,45
1780138558.527259,2.762167,6,-3,14849,300,-8602,-44,-44,39,-13732,-1218,-7757,10,130,11
1780138558.547586,2.782495,6,-3,14217,263,-8676,-51,-264,49,-13107,-1150,-7879,0,195,22
1780138558.571094,2.806002,6,-3,13768,349,-8802,-60,-134,46,-12889,-1263,-7950,14,2,20
1780138558.591466,2.826375,6,-3,13981,343,-8790,-60,172,44,-13221,-1196,-7933,7,-194,33
1780138558.611681,2.846590,6,-3,14407,379,-8795,-51,178,47,-13588,-1324,-7943,-3,-166,35
1780138558.633449,2.868358,6,-3,14538,433,-8781,-47,-79,37,-13554,-1314,-7954,4,10,19
1780138558.653772,2.888680,6,-3,14184,426,-8829,-37,-121,42,-13220,-1320,-7940,-7,84,22
1780138558.674050,2.908958,6,-3,13928,419,-8788,-51,7,42,-13012,-1267,-7995,-5,-6,18
1780138558.694426,2.929335,6,-3,14037,324,-8786,-40,132,42,-13227,-1177,-7877,5,-156,29
1780138558.714734,2.949642,6,-3,14338,277,-8692,-47,116,54,-13557,-1159,-7827,3,-185,32
1780138558.738304,2.973212,6,-3,14436,336,-8652,-70,1,48,-13540,-1202,-7771,7,-25,26
1780138558.758648,2.993556,6,-3,14264,344,-8714,-41,-66,43,-13352,-1214,-7812,-3,50,31
1780138558.778900,3.013809,6,-3,14185,334,-8754,-47,-46,45,-13249,-1221,-7875,4,1,25
1780138558.799263,3.034171,6,-3,14143,302,-8796,-62,5,38,-13292,-1182,-7961,14,-46,17
1780138558.819560,3.054468,6,-3,14202,357,-8792,-56,15,47,-13322,-1253,-7925,10,-68,25
1780138558.841760,3.076669,6,-3,14222,433,-8802,-55,-10,43,-13351,-1334,-7931,5,-32,30
1780138558.862214,3.097122,6,-3,14189,441,-8801,-36,-21,47,-13291,-1284,-7926,1,-15,17
1780138558.882498,3.117406,6,-3,14165,389,-8798,-34,0,38,-13249,-1272,-7929,0,-43,25
1780138558.903673,3.138582,6,-3,14150,358,-8745,-46,34,42,-13315,-1219,-7888,-8,-76,32
1780138558.923988,3.158896,6,-3,14277,339,-8719,-34,56,51,-13406,-1200,-7833,10,-83,27
1780138558.944223,3.179132,6,-3,14337,312,-8684,-54,22,45,-13453,-1204,-7823,-4,-55,20
1780138558.967889,3.202797,6,-3,14310,318,-8659,-49,-18,42,-13393,-1198,-7836,-2,-33,28
1780138558.988159,3.223068,6,-3,14254,338,-8665,-57,-24,39,-13396,-1250,-7839,14,-27,15
1780138559.010355,3.245263,6,-3,14232,338,-8717,-63,-15,52,-13340,-1238,-7913,6,-21,31
1780138559.030834,3.265742,6,-3,14224,366,-8786,-50,-36,47,-13299,-1237,-7928,6,-10,21
1780138559.051195,3.286103,6,-3,14181,395,-8834,-44,-32,46,-13244,-1262,-7914,0,-25,28
1780138559.071564,3.306472,6,-3,14150,431,-8807,-56,11,41,-13288,-1306,-7921,7,-36,22
1780138559.091859,3.326768,6,-3,14233,411,-8833,-43,15,40,-13309,-1259,-7927,-1,-76,30
1780138559.114011,3.348919,6,-3,14249,355,-8738,-52,16,48,-13416,-1190,-7871,3,-52,20
1780138559.134414,3.369323,6,-3,14268,309,-8715,-37,6,42,-13408,-1178,-7870,3,-44,34
1780138559.154700,3.389609,6,-3,14255,341,-8720,-59,-10,48,-13386,-1203,-7797,2,-41,22
1780138559.175109,3.410017,6,-3,14249,320,-8686,-46,7,28,-13320,-1218,-7807,-4,-46,27
1780138559.195352,3.430260,6,-3,14310,354,-8722,-38,7,40,-13419,-1203,-7825,-14,-48,26
1780138559.215543,3.450451,6,-3,14317,351,-8716,-44,-31,32,-13407,-1192,-7865,9,-10,27
1780138559.235856,3.470764,6,-3,14239,354,-8756,-60,-49,42,-13362,-1260,-7910,14,3,22
1780138559.256206,3.491114,6,-3,14156,399,-8779,-54,-37,39,-13308,-1295,-7899,6,-7,28
1780138559.279665,3.514574,6,-3,14167,403,-8808,-50,-13,38,-13273,-1267,-7932,4,-41,28
1780138559.300050,3.534959,6,-3,14228,411,-8764,-45,14,49,-13309,-1281,-7924,-7,-57,23
1780138559.320257,3.555165,6,-3,14250,349,-8730,-57,9,36,-13349,-1232,-7876,10,-48,25
1780138559.340589,3.575498,6,-3,14250,344,-8744,-37,3,41,-13375,-1220,-7835,-6,-37,32
1780138559.360963,3.595871,6,-3,14268,313,-8690,-46,6,29,-13358,-1223,-7831,-1,-43,20
1780138559.384501,3.619409,6,-3,14271,360,-8669,-51,-6,46,-13373,-1181,-7841,15,-40,12
1780138559.405027,3.639935,6,-3,14294,295,-8683,-55,-5,57,-13372,-1204,-7823,9,-25,20
1780138559.425284,3.660192,6,-3,14270,337,-8707,-41,-12,54,-13385,-1240,-7818,-11,-19,23
1780138559.449280,3.684188,6,-3,14239,342,-8754,-47,-26,39,-13356,-1254,-7909,-11,-5,15
1780138559.469693,3.704602,6,-3,14168,395,-8747,-56,-36,53,-13287,-1267,-7914,0,-1,34
1780138559.489968,3.724876,6,-3,14179,398,-8735,-46,-11,37,-13313,-1296,-7928,-7,-28,13
1780138559.510361,3.745270,6,-3,14209,400,-8752,-44,9,48,-13282,-1263,-7892,4,-53,33
1780138559.530622,3.765531,6,-3,14212,367,-8732,-44,11,42,-13363,-1239,-7878,0,-47,15
1780138559.552920,3.787828,6,-3,14262,337,-8713,-29,-7,49,-13383,-1230,-7820,-4,-42,10
1780138559.573399,3.808307,6,-3,14263,335,-8684,-49,2,39,-13376,-1231,-7798,-2,-45,30
1780138559.593683,3.828592,6,-3,14259,332,-8683,-49,-3,43,-13390,-1239,-7837,10,-45,17
1780138559.614071,3.848980,6,-3,14319,326,-8727,-41,-8,50,-13393,-1215,-7845,-7,-27,27
1780138559.634398,3.869306,6,-3,14275,318,-8755,-55,-14,43,-13387,-1229,-7849,5,-15,34
1780138559.658223,3.893132,6,-3,14243,351,-8773,-51,-29,52,-13298,-1263,-7881,17,5,25
1780138559.678741,3.913649,6,-3,14222,380,-8746,-45,-35,46,-13309,-1274,-7892,-12,-17,25
1780138559.699019,3.933927,6,-3,14231,397,-8776,-43,-8,52,-13334,-1249,-7889,-8,-23,34
1780138559.723246,3.958154,6,-3,14229,371,-8776,-64,12,44,-13304,-1270,-7887,3,-34,20
1780138559.743528,3.978436,6,-3,14255,346,-8720,-50,4,49,-13352,-1214,-7848,0,-44,21
1780138559.763787,3.998696,6,-3,14240,336,-8683,-39,-8,38,-13356,-1224,-7862,-3,-42,20
1780138559.784168,4.019076,6,-3,14324,366,-8687,-48,-7,55,-13367,-1240,-7819,3,-53,31
1780138559.804459,4.039368,6,-3,14267,315,-8678,-42,-3,45,-13405,-1219,-7831,0,-23,19
1780138559.827075,4.061983,6,-3,14245,245,-8692,-43,9,45,-13433,-1122,-7736,3,-63,24
1780138559.847544,4.082452,6,-3,14341,423,-8771,-67,-29,49,-13420,-1315,-7952,11,-16,25
1780138559.867799,4.102708,6,-3,14312,303,-8741,-43,-66,36,-13375,-1287,-7986,9,45,25
1780138559.889669,4.124577,6,-3,14186,461,-8796,-58,-61,42,-13256,-1358,-7914,10,32,29
1780138559.910020,4.144928,6,-3,14081,379,-8862,-33,-27,41,-13173,-1237,-7936,8,-26,28
1780138559.930278,4.165186,6,-3,14127,417,-8850,-59,27,52,-13272,-1283,-7910,-4,-88,27
1780138559.950733,4.185641,6,-3,14283,330,-8769,-36,51,33,-13424,-1199,-7885,14,-103,15
1780138559.971096,4.206004,6,-3,14386,423,-8713,-63,6,48,-13441,-1326,-7792,9,-20,30
1780138559.994090,4.228998,6,-3,14320,261,-8591,-42,-34,45,-13393,-1130,-7776,-7,9,29
1780138560.014493,4.249402,6,-3,14213,316,-8685,-44,-28,40,-13318,-1200,-7829,4,-11,24
1780138560.035091,4.269999,6,-3,14218,276,-8784,-31,6,56,-13358,-1125,-7861,-5,-53,27
1780138560.055553,4.290461,6,-3,14290,315,-8705,-64,1,35,-13398,-1217,-7781,18,-45,20
1780138560.075868,4.310777,6,-3,14330,322,-8682,-45,-18,54,-13449,-1216,-7821,20,-27,29
1780138560.096086,4.330994,6,-3,14228,397,-8790,-58,-44,35,-13372,-1303,-7854,10,12,33
1780138560.116424,4.351332,6,-3,14174,406,-8815,-36,-72,49,-13327,-1241,-7999,-9,17,25
1780138560.136728,4.371637,6,-3,14137,396,-8871,-55,-42,61,-13247,-1288,-8007,11,-21,27
1780138560.159700,4.394608,6,-3,14139,377,-8827,-49,26,35,-13254,-1275,-7872,4,-70,18
1780138560.180078,4.414986,6,-3,14210,405,-8781,-50,50,44,-13444,-1266,-7799,4,-84,10
1780138560.200336,4.435244,6,-3,14330,357,-8727,-35,7,49,-13494,-1164,-7787,-1,-54,10
1780138560.222209,4.457117,6,-3,14331,320,-8732,-40,-47,55,-13434,-1187,-7796,3,3,29
1780138560.242595,4.477503,6,-3,14202,306,-8756,-41,-45,52,-13349,-1185,-7837,2,-1,26
1780138560.262851,4.497760,6,-3,14252,325,-8729,-37,11,43,-13339,-1206,-7860,15,-46,24
1780138560.283221,4.518129,6,-3,14307,356,-8727,-53,11,31,-13413,-1216,-7838,-2,-58,29
1780138560.303458,4.538366,6,-3,14308,399,-8777,-52,-26,52,-13391,-1281,-7860,6,-19,16
1780138560.327493,4.562402,6,-3,14199,411,-8811,-47,-51,46,-13344,-1283,-7926,5,23,30
1780138560.347865,4.582773,6,-3,14126,401,-8855,-49,-52,52,-13254,-1279,-7941,-1,-2,22
1780138560.368106,4.603014,6,-3,14152,340,-8831,-39,1,44,-13247,-1257,-7950,-8,-39,24
1780138560.390379,4.625288,6,-3,14249,382,-8756,-43,28,48,-13378,-1234,-7849,6,-82,23
1780138560.410691,4.645600,6,-3,14299,400,-8707,-50,34,51,-13427,-1243,-7803,13,-48,20
1780138560.430924,4.665832,6,-3,14343,350,-8698,-30,-14,42,-13466,-1200,-7824,-17,-24,33
1780138560.451291,4.686199,6,-3,14304,285,-8711,-34,-38,41,-13375,-1185,-7863,-14,5,34
1780138560.471602,4.706510,6,-3,14217,307,-8683,-47,-45,54,-13324,-1233,-7806,10,-4,23
1780138560.495049,4.729957,6,-3,14234,339,-8718,-46,0,41,-13342,-1264,-7857,8,-38,16
1780138560.515426,4.750334,6,-3,14265,374,-8687,-49,-1,40,-13400,-1291,-7814,-3,-34,30
1780138560.535593,4.770502,6,-3,14318,411,-8712,-21,-53,44,-13414,-1270,-7900,14,-1,18
1780138560.556795,4.791703,6,-3,14210,387,-8806,-57,-56,42,-13294,-1281,-7942,17,28,27
1780138560.577183,4.812092,6,-3,14092,378,-8847,-40,-26,40,-13214,-1255,-7946,0,-1,27
1780138560.597459,4.832368,6,-3,14138,368,-8784,-26,41,48,-13283,-1262,-7860,-20,-58,28
1780138560.617864,4.852772,6,-3,14300,329,-8702,-49,26,35,-13459,-1232,-7811,-2,-72,19
1780138560.638186,4.873094,6,-3,14397,360,-8678,-46,-8,54,-13475,-1248,-7815,5,-40,31
1780138560.662746,4.897654,6,-3,14333,354,-8689,-56,-48,47,-13352,-1204,-7820,10,6,27
1780138560.683166,4.918074,6,-3,14262,312,-8721,-45,-27,40,-13330,-1185,-7866,6,-13,26
1780138560.703380,4.938288,6,-3,14307,336,-8759,-49,-5,49,-13351,-1190,-7855,7,-47,24
1780138560.725540,4.960448,6,-3,14253,366,-8768,-59,-13,52,-13388,-1268,-7859,7,-20,22
1780138560.745891,4.980799,6,-3,14286,411,-8741,-56,-31,55,-13377,-1266,-7879,8,7,15
1780138560.766237,5.001145,6,-3,14244,392,-8803,-37,-38,49,-13319,-1267,-7931,-10,-8,33
1780138560.792150,5.027059,6,-3,14209,359,-8812,-54,-2,37,-13366,-1234,-7859,-1,-44,25
1780138560.812443,5.047352,6,-3,14250,372,-8787,-51,-6,44,-13351,-1246,-7882,3,-37,27
1780138560.836957,5.071866,6,-3,14283,386,-8782,-41,-6,41,-13361,-1285,-7822,5,-19,31
1780138560.857362,5.092270,6,-3,14281,367,-8729,-46,-16,44,-13378,-1209,-7854,-15,-19,18
1780138560.877596,5.112504,6,-3,14287,346,-8747,-41,-18,41,-13370,-1181,-7833,3,-14,21
1780138560.898028,5.132937,6,-3,14216,311,-8756,-44,-27,50,-13355,-1191,-7819,0,-22,29
1780138560.918355,5.153263,6,-3,14172,365,-8763,-56,-14,43,-13320,-1269,-7881,-3,-29,14
1780138560.943439,5.178347,6,-3,14295,361,-8729,-47,6,44,-13388,-1252,-7873,2,-45,33
1780138560.963899,5.198807,6,-3,14294,379,-8794,-48,-34,49,-13407,-1190,-7899,10,-3,12
1780138560.984100,5.219008,6,-3,14317,382,-8734,-44,-48,38,-13378,-1275,-7881,2,5,23
1780138561.008473,5.243382,6,-3,14180,372,-8830,-41,-36,53,-13293,-1211,-7882,1,-3,18
1780138561.028926,5.263834,6,-3,14209,365,-8765,-43,-6,40,-13314,-1216,-7879,-6,-44,21
