t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139677.513004,0.976222,16,-13,-13889,-1013,-8695,-49,3,46,14802,-61,-8844,-11,-44,28
1780139677.528782,0.992001,16,-13,-13848,-1005,-8635,-60,7,60,14732,-92,-8773,10,-46,27
1780139677.544450,1.007668,16,-13,-13708,-966,-8716,-61,13,41,14703,-122,-8821,6,-42,28
1780139677.560123,1.023341,16,-13,-13746,-930,-8702,-44,-46,48,14678,-104,-8812,-7,14,12
1780139677.575913,1.039131,16,-13,-13825,-962,-8628,-41,-62,32,14763,-116,-8744,-10,32,11
1780139677.591642,1.054860,16,-13,-13871,-965,-8556,-23,-58,40,14885,-87,-8646,-14,33,7
1780139677.607262,1.070480,16,-13,-13995,-961,-8510,-32,-61,42,14931,-86,-8664,7,4,25
1780139677.622933,1.086151,16,-13,-13990,-899,-8464,-73,-15,57,14954,-127,-8667,4,-15,17
1780139677.638613,1.101832,16,-13,-13968,-890,-8479,-68,1,51,14831,-134,-8630,14,-44,33
1780139677.654275,1.117493,16,-13,-13889,-838,-8579,-49,8,44,14849,-187,-8649,3,-41,27
1780139677.669986,1.133204,16,-13,-13889,-859,-8597,-41,0,57,14784,-150,-8680,-20,-34,18
1780139677.685718,1.148936,16,-13,-13873,-910,-8573,-32,-31,17,14832,-146,-8700,-28,-17,29
1780139677.701490,1.164709,16,-13,-13885,-986,-8611,-32,-29,41,14836,-41,-8725,-11,-9,11
1780139677.717154,1.180372,16,-13,-13931,-977,-8578,-45,-13,40,14855,-45,-8797,15,-29,11
1780139677.732840,1.196059,16,-13,-13899,-1008,-8629,-61,18,43,14775,-48,-8779,9,-56,31
1780139677.748569,1.211787,16,-13,-13762,-962,-8687,-61,24,58,14711,-74,-8826,6,-49,33
1780139677.764260,1.227478,16,-13,-13762,-948,-8705,-61,-5,44,14670,-110,-8826,8,-32,25
1780139677.779979,1.243197,16,-13,-13754,-953,-8710,-42,-27,53,14760,-72,-8804,-10,19,19
1780139677.795701,1.258919,16,-13,-13874,-984,-8653,-49,-72,39,14772,-63,-8788,-10,24,11
1780139677.811382,1.274600,16,-13,-13918,-983,-8582,-38,-63,37,14886,-90,-8672,-5,25,14
1780139677.827034,1.290253,16,-13,-13940,-945,-8567,-57,-28,45,14897,-116,-8722,4,1,18
1780139677.842714,1.305932,16,-13,-13918,-947,-8496,-57,-7,48,14855,-103,-8659,8,-23,31
1780139677.858413,1.321631,16,-13,-13899,-917,-8526,-62,-10,52,14868,-116,-8673,3,-29,34
1780139677.874150,1.337368,16,-13,-13907,-888,-8553,-48,-18,49,14842,-178,-8702,0,-17,21
1780139677.889868,1.353086,16,-13,-13946,-864,-8487,-50,-27,42,14935,-170,-8691,3,0,12
1780139677.905805,1.369023,16,-13,-13974,-904,-8512,-45,-33,47,14914,-148,-8675,-2,-14,20
1780139677.921588,1.384806,16,-13,-13946,-944,-8569,-48,12,41,14912,-63,-8740,-1,-29,32
1780139677.937218,1.400436,16,-13,-13906,-957,-8589,-50,10,48,14845,-69,-8722,-11,-52,21
1780139677.952899,1.416117,16,-13,-13820,-985,-8645,-48,4,43,14762,-81,-8803,5,-29,25
1780139677.968716,1.431934,16,-13,-13807,-969,-8672,-55,-1,42,14768,-48,-8807,3,-31,27
1780139677.984351,1.447569,16,-13,-13847,-968,-8650,-65,-6,39,14734,-83,-8818,9,-8,15
1780139677.999964,1.463182,16,-13,-13806,-980,-8683,-55,-16,51,14758,-53,-8814,-11,-10,21
1780139678.017159,1.480378,16,-13,-13806,-955,-8701,-53,-23,36,14761,-64,-8792,8,-10,12
1780139678.033044,1.496262,16,-13,-13858,-940,-8609,-45,-28,38,14773,-86,-8748,-14,2,23
1780139678.048760,1.511979,16,-13,-13862,-975,-8630,-32,-48,54,14810,-71,-8726,2,-2,17
1780139678.064403,1.527621,16,-13,-13923,-974,-8590,-44,-37,44,14913,-110,-8710,4,16,26
1780139678.081587,1.544806,16,-13,-13910,-945,-8586,-50,-24,52,14888,-121,-8710,14,-9,18
1780139678.097558,1.560776,16,-13,-13936,-908,-8588,-52,-19,43,14866,-165,-8686,-3,-11,26
1780139678.113277,1.576495,16,-13,-13905,-874,-8519,-53,-20,43,14857,-153,-8660,0,-26,21
1780139678.128876,1.592094,16,-13,-13903,-897,-8529,-44,-25,47,14845,-129,-8665,-3,-16,20
1780139678.144505,1.607723,16,-13,-13876,-934,-8491,-39,-13,34,14877,-113,-8643,-2,3,24
1780139678.160102,1.623320,16,-13,-13931,-919,-8485,-41,-28,43,14881,-104,-8657,-7,2,11
1780139678.175836,1.639054,16,-13,-13952,-936,-8547,-54,-9,53,14918,-113,-8694,0,-22,38
1780139678.191579,1.654797,16,-13,-13938,-964,-8613,-39,39,50,14761,-93,-8805,-4,-46,30
1780139678.207255,1.670473,16,-13,-13840,-927,-8571,-58,16,46,14711,-121,-8738,-1,-50,24
1780139678.222956,1.686174,16,-13,-13764,-966,-8724,-50,-11,56,14702,-139,-8799,-4,-17,37
1780139678.238673,1.701891,16,-13,-13769,-942,-8741,-35,-21,51,14714,-93,-8849,7,-25,19
1780139678.254410,1.717628,16,-13,-13839,-990,-8607,-50,-56,23,14768,-98,-8771,-19,18,13
1780139678.270214,1.733432,16,-13,-13859,-1057,-8658,-37,-56,40,14809,-33,-8831,-9,13,21
1780139678.286001,1.749219,16,-13,-13911,-974,-8573,-52,-38,46,14847,-85,-8773,1,9,31
1780139678.301760,1.764978,16,-13,-13904,-955,-8599,-39,-26,44,14828,-139,-8741,11,-15,42
1780139678.317468,1.780687,16,-13,-13917,-917,-8632,-67,-8,41,14843,-157,-8747,5,-27,17
1780139678.333187,1.796405,16,-13,-13872,-885,-8574,-59,-16,52,14819,-128,-8676,-7,-4,22
1780139678.348873,1.812092,16,-13,-13891,-905,-8576,-40,-42,40,14815,-155,-8656,-14,2,13
1780139678.364632,1.827850,16,-13,-13939,-917,-8536,-27,-31,35,14873,-118,-8705,-14,4,22
1780139678.380392,1.843610,16,-13,-13943,-953,-8546,-33,-36,53,14913,-76,-8662,-14,1,21
1780139678.396377,1.859596,16,-14,-13866,-951,-8571,-50,-3,37,14805,-101,-8725,17,-29,9
1780139678.412393,1.875611,17,-14,-13919,-949,-8578,-65,7,39,14861,-127,-8730,18,-41,23
1780139678.428152,1.891370,17,-14,-13845,-922,-8670,-50,8,51,14799,-107,-8762,9,-48,27
1780139678.444018,1.907237,16,-13,-13776,-938,-8655,-55,20,47,14688,-107,-8796,-5,-46,16
1780139678.459928,1.923146,16,-13,-13793,-949,-8635,-45,-13,46,14703,-66,-8794,-6,-16,25
1780139678.475789,1.939007,16,-13,-13817,-993,-8639,-40,-48,42,14775,-34,-8810,-5,26,17
1780139678.491640,1.954858,16,-13,-13874,-981,-8607,-57,-54,40,14845,-42,-8814,5,20,14
1780139678.507495,1.970713,17,-13,-13920,-1004,-8615,-34,-13,45,14855,-74,-8800,-2,-15,31
1780139678.523282,1.986501,17,-13,-13892,-974,-8591,-58,5,45,14800,-106,-8761,1,-30,32
1780139678.539206,2.002424,17,-13,-13811,-928,-8631,-50,-5,51,14756,-130,-8732,2,-20,30
1780139678.555027,2.018245,17,-13,-13804,-919,-8583,-44,-24,42,14760,-130,-8727,-6,5,22
1780139678.570844,2.034062,17,-13,-13922,-941,-8547,-45,-56,33,14821,-95,-8711,-8,25,11
1780139678.586622,2.049840,17,-13,-13946,-958,-8520,-49,-49,44,14926,-111,-8684,0,12,17
1780139678.602535,2.065753,17,-13,-13987,-953,-8552,-54,-27,35,14949,-112,-8672,3,-12,20
1780139678.618442,2.081660,17,-13,-13965,-931,-8535,-39,20,47,14860,-98,-8660,0,-45,31
1780139678.634196,2.097414,17,-13,-13867,-936,-8543,-51,7,42,14802,-134,-8705,12,-36,22
1780139678.650155,2.113374,17,-12,-13856,-925,-8577,-48,-19,29,14810,-124,-8721,0,-21,12
1780139678.665933,2.129151,17,-12,-13866,-949,-8577,-55,-26,26,14838,-118,-8736,-1,-11,26
1780139678.681804,2.145022,17,-12,-13873,-957,-8643,-39,-26,38,14826,-85,-8748,2,-24,18
1780139678.697686,2.160904,17,-12,-13885,-967,-8640,-48,-9,50,14811,-23,-8820,-7,-17,32
1780139678.713536,2.176754,17,-12,-13830,-1020,-8687,-46,5,36,14759,-19,-8781,-10,-39,35
1780139678.729428,2.192646,17,-12,-13834,-1000,-8658,-56,-12,43,14729,-69,-8794,7,-24,31
1780139678.745336,2.208554,17,-12,-13830,-902,-8624,-41,-27,46,14754,-116,-8769,6,4,24
1780139678.761191,2.224409,17,-12,-13875,-928,-8626,-41,-45,51,14817,-98,-8742,-3,11,20
1780139678.776987,2.240205,17,-12,-13901,-916,-8578,-49,-33,43,14876,-102,-8693,3,-16,28
1780139678.792832,2.256050,17,-12,-13916,-959,-8552,-37,-25,51,14865,-97,-8713,-8,0,15
1780139678.808723,2.271942,17,-12,-13902,-915,-8558,-47,-19,44,14857,-146,-8659,-7,-10,23
1780139678.824703,2.287921,17,-12,-13935,-922,-8511,-50,-38,41,14854,-113,-8655,-11,-20,16
1780139678.840631,2.303850,17,-11,-13985,-914,-8518,-44,-27,43,14959,-97,-8651,-1,-16,13
1780139678.856548,2.319766,16,-11,-13820,-959,-8600,-62,-2,32,14762,-117,-8726,1,-12,12
1780139678.872444,2.335662,17,-12,-13837,-924,-8610,-50,-20,28,14889,-149,-8729,-4,-4,25
1780139678.888420,2.351638,17,-12,-13877,-986,-8611,-35,1,69,14702,-76,-8767,-7,-51,24
1780139678.904207,2.367425,17,-12,-13823,-983,-8620,-48,-9,38,14833,-122,-8777,5,-32,8
1780139678.920329,2.383547,17,-12,-13833,-1014,-8678,-54,-9,63,14753,-46,-8772,5,-26,38
1780139678.936186,2.399404,17,-12,-13843,-964,-8649,-52,-32,35,14714,-105,-8824,6,-15,12
1780139678.952081,2.415299,17,-12,-13803,-967,-8619,-47,-28,50,14722,-63,-8790,-10,-11,32
1780139678.967896,2.431114,17,-12,-13872,-1002,-8619,-61,-27,30,14817,-97,-8767,0,3,14
1780139678.983780,2.446998,17,-12,-13893,-937,-8585,-44,-35,37,14834,-95,-8755,-1,-2,22
1780139678.999668,2.462886,17,-12,-13935,-954,-8565,-59,-22,37,14820,-130,-8708,1,6,23
1780139679.015556,2.478774,17,-12,-13894,-906,-8606,-53,-20,43,14880,-114,-8755,-14,-5,18
1780139679.031707,2.494925,17,-12,-13898,-945,-8524,-59,-23,35,14863,-74,-8641,6,-19,20
1780139679.047651,2.510870,16,-12,-13942,-915,-8543,-46,-33,45,14842,-117,-8696,7,-4,26
1780139679.063811,2.527029,16,-12,-13906,-933,-8563,-42,-24,51,14853,-130,-8683,-11,-15,22
1780139679.079799,2.543017,15,-11,-13912,-910,-8572,-39,-24,36,14895,-155,-8666,-6,-18,10
1780139679.096184,2.559403,15,-11,-13923,-921,-8546,-46,-12,32,14840,-129,-8719,0,-12,20
1780139679.112060,2.575278,16,-11,-13921,-963,-8556,-56,2,45,14808,-85,-8745,-6,-41,20
1780139679.128542,2.591760,17,-12,-13865,-967,-8631,-54,5,43,14755,-81,-8747,1,-37,27
1780139679.144397,2.607615,17,-12,-13840,-1008,-8632,-38,-10,48,14761,-60,-8771,3,-20,35
1780139679.160195,2.623413,17,-11,-13809,-1007,-8695,-50,-25,35,14757,-66,-8792,-1,-10,31
1780139679.177027,2.640245,15,-10,-13881,-988,-8651,-53,-23,31,14828,-41,-8787,-5,-4,18
1780139679.193048,2.656266,14,-9,-13887,-925,-8646,-42,-19,43,14812,-99,-8754,5,-3,17
1780139679.208992,2.672210,15,-11,-13881,-938,-8602,-42,-21,43,14789,-107,-8751,-2,-1,26
1780139679.224806,2.688024,16,-12,-13897,-973,-8618,-41,-37,47,14835,-50,-8754,-7,2,17
1780139679.240607,2.703825,18,-14,-13821,-985,-8593,-49,-38,49,14896,-128,-8674,0,4,23
1780139679.256519,2.719738,19,-15,-13915,-968,-8561,-63,-38,52,14860,-92,-8684,1,1,23
1780139679.272449,2.735667,18,-14,-13929,-922,-8472,-50,-28,41,14913,-112,-8670,2,-6,17
1780139679.288225,2.751443,17,-12,-13938,-915,-8534,-51,-14,45,14877,-124,-8680,-2,-25,18
1780139679.304117,2.767335,15,-11,-13863,-890,-8576,-48,-10,43,14853,-110,-8661,2,-35,25
1780139679.319998,2.783216,15,-12,-13909,-870,-8556,-51,-6,53,14728,-142,-8697,-7,-28,18
1780139679.335798,2.799016,16,-14,-13877,-946,-8626,-46,-25,39,14810,-116,-8704,-8,0,15
1780139679.352305,2.815523,18,-16,-13921,-950,-8550,-50,-24,42,14851,-111,-8731,-9,-9,29
1780139679.368178,2.831396,18,-15,-13894,-976,-8573,-46,-7,43,14838,-82,-8733,-4,-31,15
1780139679.384180,2.847398,16,-13,-13845,-908,-8608,-49,9,47,14802,-110,-8781,11,-44,40
1780139679.399942,2.863160,16,-14,-13892,-921,-8664,-47,15,37,14804,-106,-8782,-4,-34,27
1780139679.415968,2.879187,17,-15,-13748,-944,-8684,-43,-22,45,14745,-110,-8794,6,-5,20
1780139679.431781,2.894999,19,-16,-13875,-967,-8628,-43,-49,49,14765,-100,-8771,2,3,17
1780139679.447606,2.910824,17,-14,-13878,-978,-8651,-44,-37,38,14829,-95,-8769,0,4,12
1780139679.463546,2.926764,15,-12,-13877,-977,-8638,-41,-23,50,14840,-51,-8777,-8,-13,36
1780139679.479356,2.942574,17,-14,-13867,-936,-8596,-41,-24,39,14807,-65,-8775,-2,-21,36
1780139679.495174,2.958392,18,-16,-13865,-914,-8588,-44,-10,53,14898,-99,-8718,5,-13,16
1780139679.511090,2.974308,21,-17,-13848,-910,-8590,-45,-13,61,14804,-137,-8684,12,-15,18
1780139679.527092,2.990310,19,-15,-13911,-919,-8538,-48,-37,31,14833,-172,-8684,15,-10,2
1780139679.542989,3.006208,17,-13,-13919,-925,-8642,-41,-22,49,14757,-120,-8685,-5,-8,34
1780139679.558959,3.022177,15,-10,-13939,-899,-8555,-47,-39,22,14891,-157,-8650,-2,12,2
1780139679.575161,3.038379,15,-12,-13889,-944,-8517,-36,-29,56,14869,-77,-8654,-8,-4,42
1780139679.591027,3.054246,17,-14,-13937,-985,-8556,-66,-11,36,14887,-61,-8681,6,-33,7
1780139679.606873,3.070091,19,-16,-13939,-966,-8585,-51,24,60,14811,-99,-8720,6,-38,23
1780139679.622679,3.085897,20,-14,-13895,-926,-8659,-52,26,56,14780,-139,-8778,1,-56,22
1780139679.638722,3.101941,17,-12,-13710,-942,-8639,-43,-7,28,14648,-96,-8777,-4,-24,18
1780139679.654492,3.117710,16,-13,-13825,-993,-8647,-30,-33,45,14706,-16,-8791,-22,4,31
1780139679.670704,3.133922,18,-15,-13910,-1015,-8626,-34,-42,32,14807,-37,-8815,-16,16,18
1780139679.686957,3.150176,20,-16,-13818,-971,-8596,-43,-34,32,14849,-58,-8769,5,-4,35
1780139679.702906,3.166124,19,-14,-13920,-949,-8613,-65,-21,43,14915,-96,-8769,-4,-27,29
1780139679.719154,3.182372,16,-12,-14005,-923,-8599,-53,12,41,14816,-139,-8690,3,-43,29
1780139679.735364,3.198583,18,-15,-13759,-973,-8592,-52,-1,38,14817,-116,-8761,-13,-32,18
1780139679.751766,3.214984,21,-17,-13853,-938,-8552,-59,-26,55,14761,-131,-8695,-9,-7,26
1780139679.768082,3.231301,20,-15,-13871,-916,-8603,-67,-50,30,14868,-126,-8676,-11,17,19
1780139679.784491,3.247709,20,-16,-13930,-964,-8558,-39,-31,46,14920,-107,-8769,-17,4,24
1780139679.800659,3.263877,22,-18,-13895,-986,-8559,-53,1,54,14921,-60,-8709,0,-31,24
1780139679.816463,3.279681,19,-15,-13936,-965,-8604,-55,13,47,14809,-124,-8675,16,-66,39
1780139679.832168,3.295386,19,-17,-13826,-897,-8598,-69,-4,48,14784,-103,-8790,7,-47,38
1780139679.848161,3.311379,22,-20,-13750,-922,-8612,-39,-3,50,14723,-133,-8756,-1,-7,24
1780139679.864087,3.327305,25,-22,-13857,-908,-8631,-29,-35,31,14876,-95,-8722,-26,17,16
1780139679.880317,3.343536,28,-20,-13940,-1008,-8559,-36,-43,40,14842,-1,-8764,1,1,23
1780139679.896459,3.359678,26,-17,-13852,-976,-8646,-68,-12,45,14907,-88,-8715,9,-23,29
1780139679.912493,3.375712,23,-15,-13950,-933,-8646,-56,7,59,14872,-132,-8720,-10,-32,31
1780139679.928559,3.391778,21,-14,-13882,-952,-8604,-47,-1,34,14819,-93,-8714,-2,-36,11
1780139679.944985,3.408203,24,-17,-13837,-974,-8614,-46,-19,58,14747,-104,-8706,12,-20,34
1780139679.961315,3.424533,27,-20,-13852,-959,-8603,-41,-31,50,14837,-155,-8727,17,-1,18
1780139679.977357,3.440575,30,-24,-13909,-897,-8615,-53,-45,30,14899,-111,-8694,-3,11,18
1780139679.993320,3.456538,31,-26,-13925,-964,-8584,-25,-18,33,14864,-65,-8796,-14,-2,14
1780139680.009405,3.472623,28,-23,-13952,-1028,-8543,-32,-11,47,14870,-15,-8730,5,-15,19
1780139680.025332,3.488551,25,-21,-13911,-944,-8555,-68,8,58,14778,-99,-8759,18,-44,29
1780139680.041240,3.504458,22,-18,-13828,-882,-8596,-67,8,42,14850,-152,-8693,1,-51,9
1780139680.057157,3.520375,19,-15,-13787,-979,-8564,-28,-20,51,14733,-80,-8740,-11,-5,27
1780139680.072377,3.535595,16,-12,-13857,-962,-8585,-44,-35,46,14807,-86,-8709,-2,7,18
1780139680.087926,3.551145,14,-9,-13937,-975,-8602,-56,-38,41,14842,-119,-8699,-2,13,21
1780139680.103268,3.566487,11,-6,-13974,-926,-8583,-48,-41,25,14931,-149,-8718,2,-3,12
1780139680.118619,3.581837,8,-4,-13919,-997,-8610,-40,-6,43,14870,-62,-8771,-15,-32,34
1780139680.134252,3.597470,5,-1,-13875,-1031,-8589,-45,6,52,14863,-32,-8797,-4,-42,41
1780139680.149583,3.612801,2,2,-13828,-904,-8628,-63,3,50,14768,-139,-8795,13,-28,20
1780139680.165295,3.628514,-1,5,-13845,-910,-8647,-55,-14,35,14771,-153,-8788,-8,-8,20
1780139680.181324,3.644542,-4,8,-13839,-965,-8626,-42,-21,14,14761,-100,-8778,-7,-11,22
1780139680.197337,3.660555,-7,11,-13881,-996,-8634,-37,-19,49,14831,-62,-8745,-3,-1,30
1780139680.213363,3.676581,-9,14,-13904,-991,-8639,-56,-21,42,14806,-71,-8772,9,-7,23
1780139680.229386,3.692604,-12,17,-13930,-969,-8552,-44,-16,45,14906,-138,-8702,-1,2,28
1780139680.245224,3.708443,-15,20,-13861,-956,-8575,-38,-11,43,14802,-66,-8728,8,-14,23
1780139680.261192,3.724410,-18,23,-13903,-916,-8573,-63,-25,48,14843,-112,-8713,21,-16,31
1780139680.277139,3.740357,-21,25,-13881,-879,-8614,-65,-20,45,14931,-149,-8739,-5,-10,10
1780139680.293163,3.756381,-24,28,-13863,-895,-8609,-46,-21,36,14796,-160,-8745,-14,-25,15
1780139680.309225,3.772443,-27,31,-13885,-924,-8584,-36,-12,54,14858,-63,-8685,-12,-10,25
1780139680.325274,3.788492,-30,34,-13961,-943,-8542,-42,-10,59,14849,-61,-8696,3,-5,16
1780139680.341246,3.804464,-33,37,-13933,-942,-8597,-62,-29,38,14929,-164,-8663,3,-9,12
1780139680.357023,3.820241,-36,40,-13956,-971,-8557,-37,-1,50,14837,-35,-8726,17,-37,17
1780139680.373045,3.836263,-39,43,-13908,-965,-8585,-64,14,47,14836,-45,-8766,12,-33,15
1780139680.388849,3.852067,-42,46,-13769,-900,-8638,-64,14,52,14796,-81,-8789,6,-39,32
1780139680.404843,3.868062,-44,49,-13839,-965,-8670,-42,-8,28,14755,-124,-8784,-2,-25,9
1780139680.420888,3.884106,-47,52,-13822,-956,-8586,-45,-39,41,14754,-53,-8822,-11,10,10
1780139680.436858,3.900077,-50,55,-13898,-980,-8575,-46,-45,51,14841,-50,-8764,-17,8,16
1780139680.452837,3.916055,-53,58,-13928,-954,-8625,-46,-32,31,14879,-109,-8823,5,-17,17
1780139680.468869,3.932087,-56,61,-13894,-928,-8632,-49,-12,49,14811,-141,-8738,1,-30,24
1780139680.484931,3.948149,-59,64,-13869,-951,-8612,-59,-11,28,14729,-54,-8778,3,-15,15
1780139680.500772,3.963990,-62,66,-13889,-936,-8601,-52,-21,38,14768,-94,-8735,-11,-24,26
1780139680.516891,3.980110,-65,69,-13915,-864,-8513,-65,-41,23,14788,-154,-8732,7,4,15
1780139680.532921,3.996140,-68,72,-13976,-868,-8514,-28,-30,40,14866,-100,-8657,-11,1,22
1780139680.548705,4.011923,-71,75,-13952,-957,-8485,-40,-31,40,14898,-64,-8683,4,-32,35
