t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139844.580007,0.345282,270,-352,-1753,-802,-16589,-48,921,31,2272,-302,-16264,12,-1013,27
1780139844.595673,0.360948,270,-352,-1651,-805,-16511,-52,1060,56,2159,-332,-16301,9,-1122,71
1780139844.611139,0.376414,270,-352,-1108,-834,-16616,-25,1013,55,1735,-487,-16306,-10,-1067,82
1780139844.626806,0.392081,270,-352,-1344,-776,-16566,-48,1099,27,1728,-65,-16390,-13,-1110,57
1780139844.642492,0.407767,270,-352,-1250,-1045,-16580,-63,1085,21,1671,-248,-16318,11,-1118,32
1780139844.658165,0.423441,270,-352,-1069,-800,-16611,-78,1064,8,1624,-271,-16341,30,-1086,-12
1780139844.673887,0.439162,270,-352,-1367,-1149,-16664,-97,1132,-108,1597,-136,-16386,35,-1139,-63
1780139844.689637,0.454912,270,-352,-952,-639,-16530,-100,1263,-286,1175,-822,-16074,34,-1369,-335
1780139844.705388,0.470664,270,-352,-1126,-572,-16851,-65,1447,-764,1207,-810,-16371,12,-1473,-638
1780139844.721149,0.486424,270,-352,-864,-1252,-16803,-76,1608,-923,1477,216,-16229,31,-1723,-965
1780139844.736893,0.502168,270,-352,-980,-960,-16598,-187,1994,-928,2114,123,-16486,107,-2255,-710
1780139844.752648,0.517923,270,-352,-968,-477,-16504,-187,2242,-532,1686,-686,-16166,103,-2316,-322
1780139844.768459,0.533734,271,-352,-1341,-700,-16684,-97,2082,-347,2196,-428,-16393,19,-2229,-351
1780139844.784234,0.549509,271,-352,-1390,-647,-16542,-26,2531,-125,2105,-437,-16257,0,-2537,-116
1780139844.800026,0.565302,272,-353,-1663,-737,-16746,-16,2730,127,2617,-444,-16424,-20,-2973,387
1780139844.815803,0.581078,272,-353,-1670,-588,-16561,11,3350,704,2445,-608,-16247,-15,-3250,667
1780139844.831525,0.596800,272,-353,-62,-791,-16790,14,3557,1062,1143,-547,-16270,-22,-3570,1321
1780139844.847278,0.612553,272,-353,-321,-587,-16687,20,3554,1510,1133,-240,-16342,-46,-3585,1654
1780139844.863001,0.628276,272,-353,-622,-118,-16496,161,3645,1743,964,-727,-16549,-124,-3710,1863
1780139844.878818,0.644093,272,-353,-315,-936,-16372,187,3856,1822,579,-210,-16152,-131,-3955,1897
1780139844.894619,0.659894,272,-353,-14,-863,-16542,145,3993,1778,346,-139,-16588,-60,-3962,1753
1780139844.910382,0.675657,272,-353,281,-1283,-16291,66,3926,1611,-12,189,-16070,1,-3935,1598
1780139844.926173,0.691448,272,-353,-1,-1289,-16494,20,3983,1431,151,95,-16325,45,-4026,1386
1780139844.941937,0.707212,272,-353,151,-986,-16401,-43,4270,838,-410,-133,-16070,46,-4358,748
1780139844.957755,0.723030,272,-354,687,-909,-16559,-81,4529,186,-651,-271,-16286,60,-4561,435
1780139844.973575,0.738850,273,-354,942,-761,-16434,-76,4303,-26,-441,-312,-16132,50,-4298,8
1780139844.989385,0.754660,273,-355,23,-506,-16581,-102,4382,-368,69,-701,-16192,45,-4537,-376
1780139845.005193,0.770468,273,-355,-527,-417,-16469,-99,4763,-668,812,-658,-16098,30,-4990,-665
1780139845.021209,0.786484,273,-355,-690,-970,-16512,-67,6033,-809,1196,-99,-16261,12,-6298,-664
1780139845.037135,0.802410,273,-355,293,-961,-16446,-74,6724,-745,-163,-238,-16069,18,-6963,-620
1780139845.053108,0.818383,272,-355,1602,-496,-16341,-24,7158,-369,-845,-618,-15950,-4,-7275,-141
1780139845.068889,0.834164,271,-354,2116,-646,-16379,32,7250,-105,-1698,-423,-15997,-37,-7292,124
1780139845.084744,0.850019,270,-353,883,-826,-16250,10,7396,120,-755,-298,-15951,-10,-7543,251
1780139845.100630,0.865905,269,-352,1205,-938,-16259,-12,8347,-281,-859,-180,-15899,-9,-8516,-190
1780139845.116502,0.881777,270,-353,1728,-1005,-16244,-23,8712,-258,-934,-155,-15952,8,-8884,-6
1780139845.132331,0.897606,271,-354,3507,-886,-15886,-42,9148,65,-2487,-229,-15579,26,-9205,274
1780139845.148105,0.913380,271,-354,3109,-856,-16182,-61,8962,359,-2312,-220,-15792,66,-8988,533
1780139845.163975,0.929250,270,-354,3563,-1114,-15912,-91,9082,490,-2392,14,-15618,102,-9141,674
1780139845.179763,0.945038,270,-354,2804,-1022,-16073,-160,9018,801,-2216,-144,-15738,242,-9326,1039
1780139845.195531,0.960807,270,-354,4551,-966,-15745,-248,9379,935,-4079,-111,-15321,275,-9419,1109
1780139845.211343,0.976618,270,-354,4605,-736,-15784,-282,8967,1236,-5552,-258,-15530,331,-8989,1428
1780139845.227049,0.992324,270,-354,10033,-1754,-16113,-430,7895,1934,-7948,740,-16030,525,-7796,2128
1780139845.242774,1.008049,270,-354,11201,-1493,-15941,-730,3765,2770,-14342,-902,-14331,818,-3634,2726
1780139845.258507,1.023782,270,-354,17796,-563,-16845,-493,662,1836,-17640,-481,-16037,543,-488,1761
1780139845.274284,1.039559,270,-354,14329,-162,-14523,-432,-6862,1831,-14319,-849,-13741,447,6964,1611
1780139845.290145,1.055421,270,-354,12346,-687,-15650,-334,-9650,1291,-13458,-309,-14574,307,9729,1026
1780139845.305914,1.071189,271,-355,8266,-1420,-14391,57,-13633,-1089,-9909,409,-13536,-197,13619,-1348
1780139845.321681,1.086957,271,-355,7368,-1374,-14963,163,-14456,-2527,-5843,461,-15212,-547,15160,-3626
1780139845.337417,1.102693,271,-355,4717,-1610,-15470,157,-16375,-3226,-4191,529,-15238,-352,16225,-3571
1780139845.353569,1.118844,271,-355,5994,-1279,-15121,73,-16726,-3332,-4391,-141,-14506,-370,17306,-3570
1780139845.369390,1.134665,271,-355,4133,408,-15188,68,-18112,-2763,-3555,-1412,-14669,-312,18026,-3192
1780139845.385193,1.150468,270,-355,2154,821,-15170,118,-18417,-2994,1002,-1568,-14514,-391,18421,-3384
1780139845.400939,1.166214,270,-355,-5809,-356,-15050,186,-17425,-3106,4774,-822,-14866,-456,17530,-3420
1780139845.416746,1.182021,269,-355,-13975,-1235,-16611,105,-11841,-4117,13375,4,-16700,-425,12249,-4312
1780139845.432582,1.197858,268,-356,-14183,-1677,-16916,-17,-7759,-4492,14074,959,-16766,-233,4097,-4595
1780139845.448407,1.213683,268,-356,-11008,-1796,-16229,-122,95,-3782,13968,683,-16305,-145,292,-3988
1780139845.464149,1.229424,268,-355,-8371,-1605,-16477,-67,3287,-2100,10302,370,-16660,-41,-5351,-132
1780139845.479878,1.245153,268,-355,-4376,-1085,-16189,-28,7394,746,5428,38,-16261,27,-7098,961
1780139845.495631,1.260907,268,-355,-670,-1005,-16500,-73,8480,1125,670,-139,-16429,213,-8704,2353
1780139845.511345,1.276620,268,-355,5288,-831,-16357,-172,7948,2449,-3252,-253,-16041,272,-8255,2515
1780139845.527040,1.292315,268,-355,8108,-636,-16442,-157,4147,3979,-8454,-618,-15946,342,-4674,3856
1780139845.542807,1.308082,268,-355,10899,-34,-16722,-118,1392,4359,-10906,-755,-15995,236,842,4229
1780139845.558550,1.323826,268,-355,10546,-347,-16683,9,-4405,3584,-10764,-405,-15979,149,3735,3682
1780139845.574489,1.339764,268,-355,9193,-1194,-16238,35,-6677,3096,-8663,-75,-15501,57,7903,2800
1780139845.590249,1.355524,267,-355,3273,-591,-16215,48,-9329,696,-6832,-468,-15634,-39,9200,1185
1780139845.606001,1.371276,267,-355,2751,-471,-16209,27,-9470,-1067,2267,-212,-16204,-161,9774,-1497
1780139845.621709,1.386984,266,-355,-6042,-1462,-16529,-163,-7790,-2758,4581,226,-16417,-87,8420,-2519
1780139845.637430,1.402706,266,-355,-9439,-1596,-16519,-256,-5715,-3325,10399,339,-16715,90,3844,-3627
1780139845.653162,1.418437,266,-355,-9879,-1467,-16431,-399,54,-3104,11237,333,-16702,222,-2025,-2669
1780139845.668879,1.434154,266,-354,-8811,-1259,-16508,-410,3037,-2404,8781,-416,-16270,233,-4812,-1869
1780139845.684623,1.449898,266,-354,-3367,-297,-16380,-240,6585,-1037,4017,-721,-16168,159,-6902,-243
1780139845.700398,1.465674,266,-354,-84,-534,-16478,-85,6577,1384,429,-471,-16165,143,-6665,1264
1780139845.716374,1.481649,266,-354,7467,783,-16388,-11,5798,1024,-5946,-2277,-16017,-22,-4711,1362
1780139845.732297,1.497572,266,-354,6524,636,-16645,229,1778,1886,-6557,-2076,-16088,-101,-2587,1951
1780139845.748149,1.513424,266,-354,6158,-430,-16471,332,187,1650,-5102,-170,-16346,-303,566,1587
1780139845.764009,1.529284,266,-354,4813,-1670,-16759,215,-2012,1368,-4781,473,-16586,-184,2423,983
1780139845.779874,1.545150,266,-354,4235,-1806,-16533,171,-2845,736,-3794,672,-16249,-174,3212,343
1780139845.795734,1.561009,266,-354,-1380,-1750,-16352,29,-3275,-761,3724,675,-16329,-87,2921,-1059
1780139845.811568,1.576843,266,-354,-4894,-2054,-16433,-209,-1079,-503,7852,1295,-16829,45,2059,-626
1780139845.827280,1.592555,266,-354,-5182,-1934,-16493,-372,1099,-936,5283,69,-16495,295,-1862,-870
1780139845.843100,1.608375,266,-354,-2024,-412,-16767,-324,2426,82,2018,-1229,-16490,309,-2689,-364
1780139845.858967,1.624242,266,-354,3208,-159,-16613,-234,1336,1198,-5028,-860,-15986,264,-907,1372
1780139845.874743,1.640019,266,-354,9713,993,-16699,17,-2451,1475,-8567,-1885,-15615,-6,3699,1709
1780139845.890697,1.655973,266,-354,8990,917,-16715,82,-5349,2122,-9062,-1590,-15769,-71,6494,1985
1780139845.906587,1.671862,266,-355,9046,-769,-16441,240,-11521,1755,-7531,49,-15985,-238,12538,1609
1780139845.922538,1.687813,266,-355,8517,-1491,-16079,245,-13838,2272,-8206,417,-15212,-221,14799,1933
1780139845.938228,1.703503,266,-355,-740,-1534,-15294,202,-17448,718,1063,527,-15319,-241,17555,41
1780139845.954246,1.719522,265,-354,-4981,-2076,-15615,-280,-15670,-1810,3385,1089,-15972,-88,16577,-1254
1780139845.970157,1.735432,265,-354,-1700,-1755,-15374,-404,-15676,-1853,3989,477,-15039,210,15818,-1873
1780139845.986093,1.751368,266,-354,-907,-993,-15168,-309,-16611,-478,1262,-713,-15269,228,16478,-1271
1780139846.002023,1.767298,266,-354,-1356,903,-15388,-482,-16269,-1539,4962,-1747,-14707,247,16401,-1768
1780139846.018116,1.783391,266,-354,-9041,-641,-14903,-426,-15380,-1543,9642,-379,-15137,271,14931,-2036
1780139846.034168,1.799443,266,-354,-11334,-999,-15397,-590,-13334,-1987,11577,-189,-15793,399,12740,-2389
1780139846.050186,1.815462,266,-354,-15661,-1358,-17330,-616,-8674,-1531,16955,-40,-17489,453,7914,-1535
1780139846.065966,1.831241,266,-354,-15378,-156,-15188,-290,-1724,-879,16154,-961,-14362,152,972,-991
1780139846.082620,1.847895,266,-354,-17350,-1679,-14671,-363,2043,-905,18639,430,-15166,276,-2840,-796
1780139846.098666,1.863941,266,-354,-10937,-615,-16730,-174,8803,-163,11419,-970,-16910,147,-9183,15
1780139846.114499,1.879775,267,-354,-8500,892,-16153,-150,10299,30,9367,-2036,-15696,118,-10605,288
1780139846.130467,1.895743,267,-354,-5142,-1050,-15479,211,12112,914,6044,-224,-15667,-180,-12214,1197
1780139846.146390,1.911665,267,-354,-5245,-347,-16150,278,12481,1137,5392,-832,-15871,-116,-13099,1169
1780139846.162327,1.927602,267,-354,-749,-910,-15777,99,13176,693,2194,-151,-15287,-49,-13212,959
1780139846.178252,1.943527,267,-354,599,-1187,-15616,324,10724,2245,-3541,-531,-15139,-215,-10596,2480
1780139846.194193,1.959468,267,-354,6258,58,-16365,475,8410,2650,-5065,-1120,-15649,-339,-8212,2858
1780139846.210176,1.975451,267,-354,6107,-789,-16981,431,3395,2029,-7801,-274,-16253,-361,-3205,2077
1780139846.225971,1.991246,267,-355,7247,-1252,-16517,435,20,2016,-7865,133,-16216,-373,151,2001
1780139846.241867,2.007143,267,-355,5529,-960,-16913,146,-5779,629,-5007,-104,-16529,-188,5842,482
1780139846.257748,2.023023,267,-355,2160,-1560,-16639,99,-7394,481,-299,622,-16406,-27,7931,-828
1780139846.273649,2.038924,267,-355,-3708,-1016,-16495,-352,-7706,-1930,5172,-108,-16210,180,7665,-2126
1780139846.289587,2.054862,266,-354,-10674,-2668,-16019,-341,-7130,-1445,9633,1662,-16287,485,4709,-2276
1780139846.305510,2.070785,266,-354,-9648,-1324,-16055,-842,-2460,-2570,10619,195,-16112,624,2448,-2677
1780139846.321043,2.086318,266,-354,-8936,-469,-16299,-789,976,-1925,7720,-1135,-15625,624,-1014,-1988
1780139846.336901,2.102176,266,-354,-4289,259,-15652,-562,1432,-1149,6108,-1322,-15171,451,-1524,-1228
1780139846.353144,2.118420,266,-354,-5579,-20,-16179,-24,784,529,5610,-1161,-15941,31,-775,506
1780139846.369090,2.134365,266,-354,-3301,692,-16370,-36,1416,215,6488,-985,-16139,-146,-1550,692
1780139846.384637,2.149912,266,-354,-4896,-937,-16340,260,2379,1120,5523,-200,-16081,-241,-2264,1167
1780139846.400568,2.165843,266,-354,-5096,-825,-16178,333,3257,1138,4948,-750,-16147,-265,-3810,830
1780139846.416484,2.181759,266,-354,-4351,-682,-16608,297,4925,694,4734,-575,-16343,-291,-4787,766
1780139846.432372,2.197648,266,-354,-6155,-1582,-16577,85,7823,41,6620,591,-16825,-142,-7537,254
1780139846.448371,2.213646,266,-353,-6752,-1710,-15915,25,9303,409,8463,461,-15960,5,-10517,1200
1780139846.464082,2.229358,266,-353,-5845,-2081,-15766,-75,12262,942,3705,-376,-15600,126,-12200,1076
1780139846.479937,2.245212,266,-353,1230,-82,-16066,10,11956,1644,-1477,-790,-15259,7,-11102,2556
1780139846.495653,2.260929,266,-353,5256,-581,-16643,295,8429,3640,-4564,-394,-15933,-111,-8987,3693
1780139846.511405,2.276681,266,-353,7940,-61,-16696,305,6254,3066,-7343,-979,-16100,-177,-4325,2501
1780139846.527387,2.292662,266,-353,2988,-1187,-16591,117,1094,566,-7102,-75,-16406,-157,-1722,1196
1780139846.543058,2.308334,266,-353,3056,-1270,-16587,-103,-577,-1879,1138,374,-16650,24,1019,-1867
1780139846.558803,2.324078,266,-353,-1502,-1873,-16388,-295,-1279,-2075,-476,972,-16484,95,1259,-1535
1780139846.574574,2.339849,266,-354,174,-1322,-16857,-440,-953,-3164,-549,95,-16657,241,818,-3265
1780139846.590611,2.355886,266,-354,2272,-571,-16406,-436,-1698,-3501,-1845,-884,-16043,185,1986,-3296
1780139846.606337,2.371613,266,-354,2576,-138,-16725,-284,-3747,-2875,-895,-1007,-16252,83,3160,-3082
1780139846.622129,2.387404,266,-353,-1069,-547,-16426,-243,-4713,-2558,2038,-330,-16401,43,4714,-2822
1780139846.638077,2.403352,266,-353,-5298,-908,-16330,-472,-3781,-4069,4414,-338,-16462,146,4015,-3852
1780139846.653875,2.419150,266,-352,-8951,-1920,-16337,-507,-2684,-3810,8803,799,-16499,267,1402,-3881
1780139846.669667,2.434942,266,-351,-9686,-1252,-16403,-649,1898,-4581,9983,224,-16589,317,-977,-4512
1780139846.685713,2.450988,266,-350,-8430,-1115,-16341,-663,4677,-4446,9202,-363,-16174,349,-6342,-4019
1780139846.701454,2.466729,266,-350,-3818,9,-16280,-342,9083,-2061,3684,-1310,-15856,172,-9703,-1533
1780139846.717211,2.482486,267,-351,-751,189,-16220,-244,9665,-1542,3213,-988,-15815,122,-9757,-697
1780139846.732921,2.498196,267,-351,1698,-286,-16263,9,8887,1801,-3331,-995,-16021,57,-8671,2162
1780139846.748630,2.513905,267,-351,5395,91,-16638,117,7401,2635,-2881,-1049,-16219,34,-8068,2308
1780139846.764472,2.529747,267,-351,3606,-719,-16341,170,6521,2955,-3162,-225,-15780,-60,-6235,2978
1780139846.780240,2.545515,268,-351,2187,-1200,-16560,166,5556,2249,-3006,-80,-16128,-78,-5692,2696
1780139846.795973,2.561248,268,-351,1442,-1771,-16583,90,5537,1263,-2168,773,-16410,-19,-5555,890
1780139846.811683,2.576959,268,-351,-80,-1764,-16547,-113,4795,550,-1548,332,-16068,148,-4862,518
1780139846.827404,2.592680,268,-350,1422,-949,-16424,-202,4878,-106,-1771,-395,-16249,148,-4867,-390
1780139846.843078,2.608353,268,-350,4261,-160,-16653,-171,3622,-988,-3246,-973,-16088,38,-3178,-981
1780139846.858752,2.624027,268,-350,3783,-23,-16707,-69,2199,-868,-2033,-991,-16292,13,-1738,-666
1780139846.874671,2.639947,268,-350,1962,-575,-16351,-33,400,516,-1111,-445,-16114,23,-363,616
1780139846.890383,2.655658,268,-350,1968,-789,-16599,-68,360,1396,-387,-333,-16431,63,-416,930
1780139846.906199,2.671474,268,-351,3292,-714,-16489,-74,94,1702,-1427,-266,-16038,119,-94,1879
1780139846.921937,2.687212,268,-351,3393,-867,-16271,-100,119,3532,-1430,-249,-16111,269,-70,3666
1780139846.937714,2.702989,268,-351,871,-1691,-16558,-162,589,4119,-221,671,-16303,386,-761,4211
1780139846.953505,2.718780,268,-351,635,-1383,-16497,-247,2608,3499,-340,200,-16207,388,-2844,3366
1780139846.969271,2.734546,268,-350,76,-978,-16630,-277,3510,3238,1498,-139,-16419,412,-3604,3323
1780139846.985051,2.750326,268,-350,-2069,-584,-16271,-304,5134,3809,2405,-644,-15979,482,-5447,3831
1780139847.000848,2.766123,268,-350,-3250,-244,-16395,-307,6598,3619,3583,-866,-16262,507,-6903,3661
1780139847.016881,2.782157,267,-350,-2776,-637,-16225,-289,9829,3117,3132,-410,-15982,434,-10172,3269
1780139847.032783,2.798058,266,-349,-1111,-722,-16137,-387,11564,3513,1680,-363,-15936,591,-11604,3753
1780139847.048722,2.813997,266,-349,2144,-900,-16176,-414,11655,3723,-1777,-192,-15771,637,-11566,3891
1780139847.064780,2.830055,266,-349,1388,-843,-16100,-468,11470,2831,-2189,133,-15081,583,-11560,2796
1780139847.080586,2.845861,266,-349,398,-1726,-16012,-324,11818,1376,-769,360,-15896,507,-11836,1362
1780139847.096663,2.861938,266,-348,5077,-1550,-15747,-212,12559,29,-4207,305,-15322,205,-12694,352
1780139847.112592,2.877867,266,-348,8264,-113,-15948,-286,11890,574,-7156,-1010,-15509,305,-11717,839
1780139847.128476,2.893752,266,-348,13842,-528,-15233,-282,8033,1203,-13397,-365,-14447,295,-7847,1326
1780139847.144241,2.909516,266,-348,14332,-1059,-15406,-325,5449,1370,-13899,-299,-15066,551,-2404,1903
1780139847.159943,2.925218,266,-348,13534,-861,-15568,-481,100,1511,-14094,-156,-14586,499,108,1396
1780139847.175664,2.940940,267,-348,12837,-928,-15498,-114,-4765,-219,-13536,-719,-14046,32,4867,-409
1780139847.191411,2.956687,267,-348,11104,-249,-14873,261,-6467,-1815,-12868,-698,-13451,-436,6486,-2014
1780139847.207212,2.972487,267,-348,10593,-975,-15526,717,-9566,-3276,-7038,-232,-15503,-939,9485,-3456
1780139847.223092,2.988368,266,-348,4738,-823,-15449,775,-9872,-4264,-7059,-163,-14256,-1072,9742,-4455
1780139847.238825,3.004101,266,-348,4970,-925,-15839,1309,-8882,-7625,-6279,21,-14814,-1759,8642,-7698
1780139847.254546,3.019821,266,-348,5968,-154,-15560,1443,-8766,-8554,-4896,-726,-15049,-1865,8580,-8235
1780139847.270603,3.035878,265,-347,1043,768,-15822,1217,-8838,-6861,2228,-1767,-15792,-1650,8636,-7030
1780139847.286398,3.051673,265,-347,-4133,473,-16443,954,-7685,-5047,5906,-521,-16038,-1140,5323,-4757
1780139847.302206,3.067482,265,-347,-7403,-2454,-16284,899,-2483,-5045,9217,1294,-16593,-1214,2499,-5086
1780139847.318002,3.083277,265,-347,-7485,-2323,-17364,558,3334,-3782,7186,1132,-17174,-807,-3294,-3716
1780139847.333783,3.099058,265,-347,-4062,-1970,-16257,415,5545,-2984,6410,869,-16557,-641,-5496,-2936
1780139847.349528,3.114803,264,-347,-1452,-1505,-16317,-2,7706,233,3742,342,-16729,-44,-7744,133
1780139847.365312,3.130588,264,-346,1110,-1170,-16128,-226,8298,1449,-438,18,-15891,365,-8680,1688
1780139847.381132,3.146407,264,-346,1957,-1331,-16297,-555,8592,2369,-1257,301,-16129,621,-8586,2456
1780139847.397142,3.162417,264,-346,2779,-1220,-16252,-645,8680,2377,-2260,-195,-15756,766,-8655,2405
1780139847.412848,3.178124,264,-346,1914,-826,-16002,-582,8903,1693,-2104,-309,-15567,677,-8831,1928
1780139847.428646,3.193921,264,-346,3425,-1130,-15537,-542,9680,1457,-4303,-421,-14870,662,-10072,2071
1780139847.444381,3.209656,264,-346,9289,123,-15806,-573,9137,2582,-7607,-1111,-15038,688,-9414,2619
1780139847.460183,3.225458,264,-346,10506,111,-16966,-661,6133,3666,-9612,-736,-16601,792,-6398,3633
1780139847.475997,3.241273,264,-346,7719,-976,-14954,-803,4670,3702,-8262,-169,-14834,972,-3666,3263
1780139847.491937,3.257213,264,-346,6270,-558,-15494,-609,3188,2033,-6512,-587,-15174,753,-3148,2303
1780139847.508005,3.273280,264,-345,4071,-1364,-15020,-414,3687,1068,-4073,221,-14754,360,-4288,696
1780139847.523704,3.288980,264,-345,6388,-1071,-15141,-212,5396,840,-4501,28,-14925,233,-5251,760
1780139847.539420,3.304696,264,-344,7416,-1014,-14952,-292,5536,1617,-6735,-185,-15343,541,-5286,2201
1780139847.555098,3.320374,264,-344,7410,-818,-14961,-881,4514,2719,-6994,-313,-15022,884,-4699,2671
1780139847.570767,3.336042,264,-344,6333,-966,-15142,-1156,4012,2673,-5665,-193,-14555,1292,-4027,2438
1780139847.586487,3.351762,264,-344,4355,-1947,-14332,-1008,5460,1871,-4526,593,-13908,989,-6532,1663
1780139847.602182,3.367457,264,-344,4464,-1693,-14932,-902,7071,1436,-4533,-400,-14792,878,-7807,1132
1780139847.617824,3.383099,264,-344,8129,-1265,-14533,-591,8302,1219,-5555,484,-14310,775,-8230,2260
1780139847.633493,3.398768,264,-344,9116,-1279,-14497,-1041,7798,4142,-7922,-58,-14261,1118,-7934,3801
1780139847.649185,3.414460,264,-344,11365,-618,-14009,-1248,6877,4271,-12594,-1029,-13344,1446,-5990,3737
1780139847.664836,3.430111,264,-344,10499,238,-14551,-879,4006,1379,-12378,-1192,-13224,1113,-4559,2171
1780139847.680514,3.445789,264,-344,9973,-370,-14254,-374,3072,-283,-10588,-758,-13236,17,-2839,-910
1780139847.696211,3.461486,264,-344,10224,-42,-14595,500,1867,-1402,-9133,-1223,-13494,-416,-2230,-1382
1780139847.711857,3.477132,264,-344,10350,-510,-14394,839,1273,-1204,-10538,-475,-13420,-1071,-984,-1251
1780139847.727498,3.492773,264,-344,9689,-312,-14285,1435,-146,-2835,-10971,-661,-13361,-1772,348,-3392
1780139847.743158,3.508433,264,-344,10495,10,-14202,1683,-839,-3975,-10140,-1111,-13311,-2031,980,-4107
1780139847.758808,3.524083,264,-344,12564,-228,-14135,1891,-2528,-3252,-11956,-729,-13423,-2060,2998,-2942
1780139847.774472,3.539747,264,-344,12887,-304,-14317,1914,-3890,-2904,-13241,-621,-13251,-2174,4507,-3035
1780139847.790186,3.555462,264,-344,11830,-641,-14190,2394,-7276,-4570,-12913,-236,-12929,-2842,7855,-5132
1780139847.805896,3.571171,264,-344,11492,-831,-14349,2737,-8988,-5832,-12221,106,-13043,-3267,9477,-6358
1780139847.821570,3.586845,264,-344,12579,-1642,-13819,3164,-12226,-7578,-12015,690,-12938,-3581,12692,-7731
1780139847.837303,3.602578,264,-344,13330,-1658,-13587,2844,-15850,-6996,-11185,1153,-12928,-3500,14554,-7545
1780139847.853034,3.618309,264,-344,8849,-4607,-12400,2045,-17218,-5965,-2779,3918,-14526,-1920,17262,-5652
1780139847.869114,3.634389,264,-344,2138,521,-17716,-821,-14285,-2094,-1361,-871,-17626,552,13145,-1867
1780139847.884856,3.650131,264,-344,4318,-3066,-18750,-215,-11698,-669,-3537,1963,-16711,-41,11392,-660
1780139847.900945,3.666221,265,-344,6205,-806,-14756,-163,-11250,-1231,-3871,-532,-15033,62,11094,-1071
1780139847.916737,3.682012,265,-345,7108,812,-16742,-193,-11128,134,-7084,-2309,-15839,106,11416,42
1780139847.932578,3.697853,266,-345,5127,-36,-15540,-9,-13977,212,-4947,-869,-14962,-115,14301,-188
1780139847.948325,3.713600,266,-345,2037,-590,-15417,119,-14586,-435,-2768,-451,-14769,-302,14560,-1083
1780139847.964061,3.729337,266,-345,-902,-1103,-15888,17,-13292,-1161,1077,-91,-15627,-125,13097,-1309
1780139847.979803,3.745078,266,-345,1005,-996,-16315,103,-11854,-1866,-1630,-238,-15488,-334,11743,-2202
1780139847.995518,3.760793,266,-345,1072,-974,-15855,178,-11668,-2065,-405,-45,-15491,-383,11594,-2318
1780139848.011246,3.776521,266,-345,-670,-1365,-15739,193,-10245,-2874,1794,485,-16358,-441,9902,-3186
1780139848.027095,3.792370,266,-345,-789,-1203,-16653,129,-8988,-3024,1574,24,-16464,-339,8679,-3134
1780139848.042952,3.808228,266,-345,2629,-100,-16297,-33,-7936,-2725,-2623,-971,-15868,-221,8014,-2963
